SampleID,Sp1*,Sp2*,Sp3*,Sp4*,Sp5*,Sp6*,Sp7*,Sp8*,Sp9,Sp10,Sp11,Sp12,Sp13,Sp14,Sp15,Sp16,Sp17,Sp18,Sp19,Sp20,Sp21,Sp22,Sp23,Sp24,Sp25,Sp26,Sp27,Sp28,Sp29,Sp30,Sp31,Sp32,Sp33,Sp34*,Sp35*,Sp36*,Sp37*,Sp38*,Cal1,Cal2,Exclude,Exclude,Exclude,Exclude,Exclude,Exclude,Exclude,Exclude
2140572,1.98278,1.93721,1.8991,1.86688,1.83691,1.8095,1.78403,1.76286,1.75054,1.75093,1.76733,1.79932,1.83479,1.8524,1.84485,1.83314,1.84678,1.90605,2.00849,2.12204,2.19741,2.22121,2.21318,2.18789,2.1527,2.11479,2.0785,2.044,2.01028,1.98027,1.95645,1.94005,1.93222,1.93481,1.95719,2.02273,2.15073,2.31763,10.03,9.81,N,N,N,N,N,N,N,N
2120303,1.82475,1.78658,1.75509,1.73028,1.70815,1.68734,1.66801,1.65311,1.64714,1.65413,1.67692,1.7157,1.75761,1.78083,1.77931,1.77433,1.79465,1.86015,1.96536,2.07767,2.15166,2.17596,2.1696,2.14666,2.11313,2.07649,2.04095,2.00713,1.97421,1.94533,1.92298,1.9087,1.90357,1.9087,1.93288,2.00126,2.13234,2.30086,12.2,10.6,N,N,N,N,N,N,N,N
2140720,1.77991,1.74609,1.71891,1.69733,1.67707,1.65835,1.64073,1.62674,1.62136,1.62892,1.65187,1.69014,1.73138,1.75373,1.74982,1.74023,1.75524,1.81518,1.9195,2.03582,2.11372,2.13904,2.13278,2.10943,2.07568,2.03895,2.00411,1.97079,1.93799,1.9086,1.88507,1.8689,1.86115,1.86393,1.88618,1.95044,2.07622,2.24083,10.69,8.67,N,N,N,N,N,N,N,N
213100,1.81524,1.78218,1.75472,1.73036,1.71081,1.69641,1.6793,1.65957,1.6493,1.65387,1.67482,1.71159,1.74988,1.76689,1.757,1.74318,1.75256,1.80592,1.90133,2.0105,2.08512,2.11089,2.10783,2.0876,2.05498,2.01809,1.98186,1.94584,1.90876,1.87557,1.84945,1.83154,1.82249,1.82399,1.84554,1.91229,2.0438,2.21704,14.51,9.38,N,N,N,N,N,N,N,N
213065,1.9426,1.90312,1.8707,1.84107,1.81553,1.79603,1.7752,1.75176,1.73874,1.74254,1.76499,1.80479,1.84792,1.86981,1.86085,1.84449,1.8539,1.91218,2.01846,2.14048,2.22432,2.25298,2.24721,2.22209,2.18517,2.14423,2.10478,2.06675,2.02785,1.99253,1.9646,1.94481,1.93412,1.9342,1.95528,2.02386,2.16224,2.34767,9.54,9.25,N,N,N,N,N,N,N,N
2120016,2.09612,2.04806,2.00798,1.97378,1.94187,1.91234,1.88476,1.86185,1.84897,1.85041,1.86967,1.90612,1.94668,1.96758,1.96058,1.94871,1.96487,2.03135,2.14494,2.26921,2.35036,2.37441,2.36372,2.33448,2.29536,2.25349,2.2136,2.17565,2.13861,2.10538,2.07879,2.06023,2.05103,2.05332,2.07729,2.14722,2.28518,2.46389,9.1,9.7,N,N,N,N,N,N,N,N
2140681,2.22784,2.17693,2.13402,2.09673,2.06201,2.0297,1.99951,1.97388,1.95746,1.9533,1.96422,1.99046,2.01945,2.0298,2.01607,1.99851,2.00469,2.05464,2.14918,2.25735,2.32905,2.35157,2.34576,2.32348,2.28969,2.25193,2.21501,2.17906,2.14339,2.11113,2.08493,2.06671,2.05774,2.06009,2.08299,2.14968,2.27918,2.44441,15.26,8.38,N,N,N,N,N,N,N,N
2120391,2.14622,2.09562,2.05294,2.01607,1.9816,1.94975,1.9202,1.89565,1.88082,1.87909,1.89378,1.92508,1.95943,1.97338,1.96126,1.94529,1.95475,2.01108,2.11383,2.22998,2.30731,2.33258,2.32743,2.30473,2.27037,2.23191,2.19438,2.15764,2.12103,2.08805,2.06157,2.0433,2.03441,2.03736,2.06178,2.13216,2.26727,2.43841,14.2,8.4,N,N,N,N,N,N,N,N
2140652,2.57001,2.51762,2.47299,2.43299,2.39562,2.36061,2.32703,2.29748,2.27701,2.26992,2.27926,2.30458,2.33363,2.3446,2.3299,2.3101,2.31541,2.36713,2.46505,2.57648,2.64977,2.6709,2.66058,2.6327,2.59445,2.55295,2.51262,2.47354,2.43494,2.39983,2.37078,2.34928,2.33701,2.33599,2.35635,2.4211,2.551,2.71811,14.24,9.23,Y,Y,Y,Y,Y,Y,Y,Y
2120550,1.9848,1.94315,1.90903,1.88114,1.85567,1.83297,1.81217,1.79531,1.78744,1.79284,1.81486,1.8531,1.89494,1.91819,1.91531,1.90823,1.92831,1.99616,2.10732,2.22674,2.30444,2.32752,2.31711,2.28903,2.2516,2.21196,2.17454,2.13927,2.10523,2.07486,2.05098,2.03512,2.02805,2.03194,2.05607,2.12433,2.25843,2.43311,8.7,10.3,N,N,N,N,N,N,N,N
2120240,2.09281,2.04814,2.01132,1.98075,1.95275,1.92754,1.9042,1.88538,1.87705,1.88428,1.91102,1.95679,2.00682,2.03392,2.02915,2.01856,2.03846,2.11382,2.24196,2.38184,2.4712,2.49618,2.48364,2.45165,2.40966,2.36529,2.32342,2.2836,2.24452,2.20881,2.17991,2.15948,2.14892,2.15095,2.17643,2.25066,2.3967,2.58282,8.5,9.1,N,N,N,N,N,N,N,N
W2B15Q3,1.90963,1.88257,1.86338,1.8437,1.82803,1.81855,1.80662,1.79034,1.78202,1.78817,1.81038,1.84723,1.88676,1.90812,1.90396,1.89406,1.90689,1.96118,2.05255,2.15416,2.22625,2.25416,2.25202,2.23262,2.20221,2.16764,2.13345,2.10023,2.06658,2.03581,2.01293,1.99743,1.99019,1.99184,2.01126,2.07235,2.1966,2.36443,11.3,11.4,N,N,N,N,N,N,N,N
2121016,1.99574,1.95159,1.91487,1.88379,1.8546,1.82784,1.80314,1.78298,1.77157,1.77292,1.7905,1.82403,1.86071,1.87852,1.87077,1.8589,1.87306,1.9336,2.03779,2.15287,2.22951,2.25438,2.24739,2.22266,2.18744,2.14892,2.11173,2.07621,2.0413,2.01032,1.98589,1.96945,1.96198,1.96554,1.98943,2.05749,2.19041,2.36232,11,9.6,N,N,N,N,N,N,N,N
2141325,1.96772,1.92665,1.89331,1.8662,1.84159,1.8195,1.7993,1.78318,1.77606,1.78166,1.80335,1.84049,1.88052,1.90161,1.89727,1.88882,1.90573,1.9677,2.07117,2.1838,2.2592,2.28454,2.27941,2.25704,2.22363,2.18635,2.15007,2.11508,2.08081,2.05054,2.02695,2.01153,2.00535,2.01002,2.03455,2.10283,2.23483,2.40431,13.22,10.33,N,N,N,N,N,N,N,N
2141002,1.97936,1.93761,1.90371,1.87592,1.85037,1.82689,1.80496,1.78735,1.77964,1.78633,1.81096,1.85314,1.899,1.92355,1.91814,1.9062,1.92111,1.98606,2.10069,2.22954,2.31621,2.34451,2.33736,2.31099,2.27343,2.23258,2.19327,2.15556,2.11844,2.08514,2.05794,2.03865,2.02857,2.03007,2.05284,2.12165,2.25747,2.43188,10.72,8.53,N,N,N,N,N,N,N,N
2140771,1.96911,1.9222,1.88367,1.85142,1.82213,1.79556,1.77099,1.75089,1.74024,1.7433,1.76379,1.8009,1.84174,1.8633,1.85787,1.84725,1.86437,1.92861,2.03776,2.15769,2.23853,2.26524,2.25825,2.23282,2.19652,2.15714,2.11911,2.0829,2.04772,2.01657,1.99213,1.97574,1.96822,1.97175,1.99562,2.06408,2.19783,2.37101,10.44,9.93,N,N,N,N,N,N,N,N
2140085,2.39444,2.348,2.30961,2.27675,2.2465,2.21871,2.19226,2.17013,2.15796,2.16084,2.1826,2.22245,2.26534,2.28572,2.27661,2.26341,2.28058,2.3497,2.46515,2.58963,2.67172,2.69815,2.69107,2.66472,2.62604,2.58281,2.54012,2.49828,2.45693,2.42038,2.3914,2.37183,2.36304,2.36714,2.39499,2.47231,2.62007,2.80058,13.08,10.48,N,N,N,N,N,N,N,N
2120698,2.34374,2.29406,2.25272,2.2171,2.1839,2.15301,2.1234,2.09821,2.08381,2.08549,2.10745,2.14881,2.19467,2.21777,2.20918,2.19493,2.21236,2.28649,2.4136,2.55226,2.64122,2.66598,2.65282,2.61956,2.57605,2.5298,2.48573,2.44369,2.40233,2.36486,2.33445,2.31302,2.30177,2.30357,2.32986,2.40658,2.55675,2.74443,8.7,9.4,N,N,N,N,N,N,N,N
W10T,1.82405,1.78979,1.76322,1.73746,1.71517,1.69876,1.68146,1.66219,1.65165,1.65532,1.67418,1.70774,1.74309,1.75919,1.75123,1.73918,1.74874,1.797,1.88154,1.97775,2.04698,2.07476,2.07602,2.06083,2.03261,1.99898,1.96482,1.93106,1.89652,1.86567,1.84217,1.82709,1.82035,1.82311,1.84316,1.90552,2.02984,2.19457,17.4,10.2,N,N,N,N,N,N,N,N
W2701027,2.1062,2.06761,2.03876,2.00802,1.97897,1.95555,1.93087,1.90338,1.88532,1.88341,1.89995,1.93388,1.97368,1.99586,1.98729,1.96764,1.96959,2.01851,2.11592,2.23475,2.32182,2.35473,2.3512,2.32756,2.29238,2.25316,2.2148,2.17815,2.14078,2.1057,2.07749,2.0563,2.04307,2.04006,2.05602,2.11436,2.23978,2.41492,8.21,9.14,N,N,N,N,N,N,N,N
214025,2.17376,2.12665,2.08558,2.04848,2.01589,1.98932,1.96049,1.92895,1.90728,1.90014,1.90949,1.93449,1.96141,1.96792,1.94852,1.92433,1.92235,1.96283,2.04886,2.15392,2.22736,2.25388,2.25241,2.23366,2.20145,2.16423,2.12725,2.09043,2.05175,2.01609,1.9877,1.96729,1.95633,1.95619,1.97686,2.04438,2.17572,2.34658,16.49,7.82,N,N,N,N,N,N,N,N
2120535,1.87665,1.8346,1.8003,1.77229,1.74646,1.72322,1.70156,1.68381,1.67505,1.67959,1.70073,1.73784,1.77869,1.80238,1.80214,1.79918,1.82385,1.89466,2.00325,2.11574,2.18925,2.21196,2.20264,2.17608,2.13964,2.10032,2.06289,2.02763,1.99422,1.96571,1.94433,1.93155,1.92784,1.93463,1.96041,2.02964,2.16456,2.34058,10.1,12.1,N,N,N,N,N,N,N,N
2120152,1.98636,1.94585,1.91122,1.88363,1.85931,1.83687,1.81476,1.79586,1.78547,1.78937,1.8091,1.84459,1.88314,1.90241,1.89495,1.88362,1.89787,1.95876,2.0659,2.18602,2.26523,2.28985,2.28285,2.25713,2.22064,2.18217,2.14447,2.10911,2.07341,2.04163,2.01481,1.99645,1.98681,1.98824,2.01143,2.07773,2.20933,2.37924,10.5,9.3,Y,Y,Y,Y,Y,Y,Y,Y
2120796,2.62636,2.5721,2.52803,2.49031,2.45625,2.4254,2.39557,2.37021,2.3576,2.36468,2.39657,2.45129,2.51163,2.54538,2.54039,2.52741,2.55122,2.63965,2.78568,2.94159,3.04144,3.06941,3.05503,3.01822,2.97194,2.92087,2.87151,2.82408,2.77743,2.73518,2.70099,2.6767,2.66401,2.66595,2.69526,2.77817,2.94369,3.14037,7.5,9.9,N,N,N,N,N,N,N,N
2120551,1.92171,1.8789,1.84339,1.81396,1.78664,1.76148,1.73804,1.71866,1.70797,1.70951,1.72632,1.75829,1.7935,1.81136,1.80568,1.79688,1.81282,1.87263,1.97263,2.08145,2.15325,2.17558,2.16785,2.1437,2.10953,2.0723,2.03677,2.0029,1.97018,1.94138,1.91893,1.90432,1.8984,1.9028,1.92605,1.99158,2.11967,2.2875,11.7,10.1,N,N,N,N,N,N,N,N
GC2601014,2.06747,2.02998,2.00096,1.97353,1.94922,1.93112,1.91152,1.88865,1.87518,1.87713,1.89593,1.93047,1.96832,1.98697,1.97889,1.96522,1.97487,2.02818,2.12352,2.23303,2.31029,2.33867,2.336,2.31526,2.28232,2.24459,2.20761,2.17184,2.1355,2.10181,2.07608,2.05857,2.04991,2.05136,2.07162,2.13639,2.26806,2.44612,12.9,9.9,N,N,N,N,N,N,N,N
2140354,1.9377,1.89704,1.86357,1.83558,1.80897,1.78412,1.76086,1.74227,1.73269,1.73596,1.75508,1.79028,1.82826,1.84547,1.83561,1.82042,1.82971,1.88491,1.98682,2.10425,2.18393,2.21118,2.20719,2.18526,2.15153,2.11393,2.07714,2.04145,2.00589,1.97392,1.9478,1.92929,1.91991,1.9217,1.9442,2.01137,2.14093,2.3069,8.41,9.06,Y,Y,Y,Y,Y,Y,Y,Y
W7T,2.28862,2.25044,2.21827,2.18941,2.1642,2.14456,2.12262,2.09721,2.0792,2.07438,2.08338,2.10523,2.12937,2.13784,2.12563,2.11001,2.11415,2.15411,2.22742,2.31149,2.36987,2.38997,2.3853,2.36576,2.33574,2.3018,2.2681,2.23523,2.20182,2.17113,2.14765,2.1314,2.12256,2.1223,2.13835,2.19414,2.3072,2.46247,13.5,10.2,N,N,N,N,N,N,N,N
214065,2.04678,2.00613,1.97124,1.9398,1.91361,1.89402,1.87199,1.84679,1.83109,1.83113,1.84904,1.88367,1.92117,1.93784,1.92656,1.91032,1.91972,1.97527,2.0727,2.18234,2.2587,2.28608,2.28233,2.26017,2.22541,2.18576,2.14659,2.10833,2.06942,2.03461,2.00751,1.98929,1.98021,1.98163,2.00303,2.0722,2.21041,2.39347,12.8,9.7,N,N,N,N,N,N,N,N
2140033,1.96169,1.91858,1.88227,1.85228,1.82407,1.79851,1.77609,1.75769,1.74804,1.75048,1.77,1.80516,1.84316,1.86245,1.85741,1.84951,1.86728,1.93001,2.03257,2.14339,2.21701,2.24053,2.2329,2.20827,2.17318,2.13387,2.09681,2.0612,2.02694,1.9973,1.97465,1.96015,1.95453,1.95942,1.98452,2.05316,2.18719,2.35895,12.34,11.09,N,N,N,N,N,N,N,N
2140651,2.33579,2.29138,2.25483,2.22435,2.19637,2.1705,2.14557,2.12466,2.11414,2.11901,2.14313,2.18571,2.23212,2.25598,2.24815,2.23385,2.24857,2.31591,2.43374,2.56468,2.65176,2.67925,2.67079,2.64261,2.60281,2.55911,2.51664,2.47553,2.43507,2.39833,2.36834,2.34692,2.33565,2.33681,2.36127,2.43396,2.5773,2.75663,11.38,9.5,N,N,N,N,N,N,N,N
2141218,2.08675,2.04326,2.00749,1.97771,1.95024,1.92532,1.90212,1.88306,1.8735,1.87775,1.89933,1.93821,1.98063,2.00275,1.99752,1.98861,2.00773,2.07574,2.18695,2.30617,2.38463,2.40948,2.40177,2.3759,2.3387,2.29745,2.25739,2.21867,2.18096,2.14783,2.12183,2.10464,2.09745,2.10174,2.12743,2.19969,2.33996,2.51769,12.75,10.28,N,N,N,N,N,N,N,N
2141330,2.03335,1.98883,1.95204,1.92107,1.89241,1.86626,1.84219,1.8226,1.81316,1.81794,1.84031,1.88013,1.92315,1.94466,1.93695,1.92346,1.93679,1.99983,2.11232,2.23868,2.32257,2.34924,2.34217,2.31657,2.27968,2.23915,2.20001,2.16219,2.12464,2.09063,2.063,2.04356,2.03382,2.03604,2.06034,2.13116,2.26908,2.44452,11.8,8.94,N,N,N,N,N,N,N,N
GC2601036,1.93429,1.89176,1.85813,1.82818,1.80239,1.78327,1.76217,1.73837,1.72509,1.72889,1.75121,1.79056,1.83303,1.85537,1.84993,1.83932,1.85516,1.91888,2.02465,2.14063,2.22007,2.24775,2.24311,2.22007,2.18491,2.14535,2.10695,2.06996,2.03247,1.99874,1.97339,1.9571,1.95029,1.95452,1.97853,2.05044,2.19257,2.38162,12.3,11.3,N,N,N,N,N,N,N,N
2140280,1.88855,1.85014,1.81859,1.79344,1.77071,1.75077,1.73244,1.71802,1.71178,1.7179,1.74034,1.77765,1.81758,1.83945,1.83801,1.83473,1.85843,1.92586,2.0293,2.13638,2.20709,2.23051,2.22435,2.20169,2.16821,2.13115,2.09519,2.06091,2.02787,1.99985,1.9792,1.96686,1.96378,1.97069,1.9967,2.06566,2.198,2.36679,12.39,12.23,N,N,N,N,N,N,N,N
2140653,1.90018,1.86262,1.8322,1.80714,1.78356,1.76155,1.74093,1.7245,1.7167,1.7211,1.74073,1.77562,1.81282,1.83051,1.82244,1.80944,1.81924,1.87232,1.97006,2.08236,2.15834,2.18434,2.18085,2.16038,2.12846,2.09273,2.05795,2.02419,1.9907,1.96052,1.93604,1.9187,1.90993,1.91173,1.93281,1.99622,2.11953,2.27832,13.26,8.6,N,N,N,N,N,N,N,N
2140308,2.06254,2.01561,1.97673,1.94403,1.91342,1.88515,1.85896,1.83754,1.82617,1.82832,1.84715,1.88261,1.92044,1.93705,1.92547,1.90842,1.91622,1.97176,2.07621,2.19676,2.27757,2.30476,2.30127,2.27989,2.24594,2.2081,2.17073,2.1343,2.09749,2.06425,2.03679,2.01719,2.00714,2.00871,2.03213,2.10134,2.23386,2.40064,14.44,7.71,N,N,N,N,N,N,N,N
2140044,2.01348,1.97488,1.94378,1.91957,1.89818,1.8798,1.86267,1.84955,1.84601,1.85722,1.88703,1.9346,1.98496,2.01278,2.01168,2.00805,2.0358,2.11451,2.23477,2.35971,2.44275,2.471,2.4649,2.43943,2.4016,2.35912,2.31742,2.27726,2.23848,2.20519,2.18026,2.16507,2.1602,2.1672,2.19642,2.27394,2.42146,2.60377,12.55,12.17,N,N,N,N,N,N,N,N
2120456,1.99041,1.94694,1.91171,1.88264,1.85563,1.83063,1.80684,1.78755,1.77809,1.78247,1.80377,1.84166,1.88307,1.90549,1.90136,1.89246,1.90924,1.97328,2.08147,2.19957,2.27758,2.3028,2.29573,2.27001,2.23468,2.19659,2.16018,2.12542,2.09147,2.06113,2.03682,2.02006,2.01219,2.01511,2.03887,2.10639,2.23752,2.40673,10,9.6,N,N,N,N,N,N,N,N
2120410,1.95328,1.90895,1.87262,1.84219,1.81388,1.78781,1.76372,1.74404,1.73337,1.73587,1.75467,1.78939,1.82773,1.84819,1.84367,1.83512,1.85272,1.91664,2.02257,2.13703,2.21222,2.23523,2.2261,2.19993,2.16386,2.12502,2.08793,2.05271,2.01854,1.98859,1.96509,1.9495,1.94276,1.94692,1.97051,2.03775,2.16904,2.34125,10.2,10.2,N,N,N,N,N,N,N,N
2141176,2.13664,2.09152,2.05385,2.02185,1.99184,1.96387,1.93786,1.91656,1.90485,1.90639,1.92414,1.95801,1.99484,2.01136,2.00034,1.98362,1.99152,2.04668,2.1509,2.27104,2.35101,2.3764,2.36993,2.34568,2.3105,2.27202,2.23475,2.19871,2.16272,2.12984,2.1028,2.08315,2.07262,2.07346,2.09562,2.16225,2.29222,2.45785,12.81,8.22,N,N,N,N,N,N,N,N
2140917,2.02261,1.98018,1.94485,1.91503,1.88724,1.86157,1.83775,1.81853,1.80837,1.81066,1.82831,1.86138,1.89681,1.91221,1.90216,1.88766,1.89656,1.94943,2.04757,2.16001,2.23542,2.26078,2.25686,2.23593,2.20347,2.1672,2.1319,2.09739,2.06295,2.0319,2.00668,1.98884,1.97986,1.98166,2.00348,2.06871,2.19452,2.35502,14.46,8.44,N,N,N,N,N,N,N,N
2140778,2.23064,2.18286,2.14266,2.10791,2.07527,2.04511,2.01706,1.99365,1.97942,1.97852,1.99387,2.02515,2.06001,2.07618,2.0657,2.04952,2.05905,2.11644,2.22196,2.34108,2.41914,2.44214,2.43184,2.40405,2.36665,2.32705,2.28942,2.2536,2.21806,2.18598,2.15938,2.14016,2.12941,2.12989,2.15124,2.21664,2.34602,2.51356,9.39,8.99,N,N,N,N,N,N,N,N
2140095,1.92858,1.89137,1.86149,1.83778,1.81607,1.79649,1.77802,1.76349,1.75814,1.76643,1.79175,1.83361,1.87839,1.90283,1.89952,1.89186,1.91104,1.97784,2.08831,2.20838,2.28879,2.31559,2.30928,2.28461,2.24892,2.20956,2.17141,2.1349,2.09928,2.06792,2.04328,2.02672,2.01947,2.02308,2.04717,2.11604,2.24989,2.42109,11.4,10.51,N,N,N,N,N,N,N,N
2140076,2.53534,2.49163,2.45573,2.42513,2.39755,2.37269,2.34919,2.32979,2.32032,2.32588,2.35003,2.39156,2.43605,2.45909,2.45319,2.44352,2.46445,2.53699,2.65319,2.77486,2.85276,2.87594,2.86582,2.83727,2.79841,2.75578,2.71438,2.67417,2.63468,2.59962,2.57214,2.55347,2.54478,2.5484,2.57497,2.64866,2.79208,2.96575,10.51,10.88,N,N,N,N,N,N,N,N
2120567,2.20011,2.15161,2.11117,2.07657,2.04452,2.01503,1.98722,1.96387,1.95007,1.94989,1.96684,2.00055,2.03768,2.0551,2.04686,2.03565,2.05213,2.11667,2.2244,2.3409,2.41737,2.44095,2.43234,2.4059,2.36833,2.32723,2.2875,2.24936,2.21221,2.17959,2.15394,2.13694,2.12966,2.13378,2.15922,2.23074,2.36953,2.54541,11.9,10.3,N,N,N,N,N,N,N,N
2140247,1.93602,1.88967,1.85067,1.81793,1.78766,1.75985,1.73391,1.71244,1.69986,1.70011,1.71662,1.7488,1.78455,1.80268,1.79577,1.78486,1.79964,1.86018,1.96264,2.07522,2.15045,2.17469,2.16741,2.14266,2.10752,2.06916,2.03222,1.99736,1.96348,1.93371,1.91037,1.89483,1.88824,1.8921,1.91565,1.98254,2.11298,2.28345,10.37,10.52,N,N,N,N,N,N,N,N
2140642,1.95305,1.90966,1.8739,1.84409,1.81645,1.79114,1.76797,1.74928,1.73975,1.743,1.76236,1.79756,1.83519,1.85308,1.84557,1.83461,1.84927,1.9085,2.00919,2.12038,2.19551,2.2217,2.21787,2.19687,2.16403,2.12686,2.0903,2.05458,2.01931,1.98847,1.96434,1.94842,1.94168,1.94584,1.97015,2.03874,2.17032,2.33802,11.31,10.17,Y,Y,Y,Y,Y,Y,Y,Y
2120038,2.15695,2.10852,2.06815,2.03362,2.00159,1.97184,1.944,1.92051,1.90663,1.9069,1.92473,1.95968,1.99892,2.01933,2.01254,2.00047,2.01575,2.08035,2.19123,2.31303,2.39335,2.41765,2.40736,2.37869,2.3402,2.29908,2.25993,2.2227,2.18656,2.15422,2.12816,2.11007,2.10091,2.10319,2.12646,2.19467,2.32981,2.50545,8.7,9.8,N,N,N,N,N,N,N,N
2141139,2.46075,2.40684,2.36116,2.32116,2.28372,2.24865,2.21514,2.18627,2.16756,2.16329,2.17696,2.20816,2.24316,2.25751,2.24351,2.22404,2.23114,2.2883,2.39679,2.52125,2.60303,2.62698,2.61737,2.58935,2.55017,2.50772,2.46664,2.427,2.38749,2.35137,2.32129,2.29922,2.28697,2.28698,2.30995,2.37962,2.51746,2.69103,12.75,8.4,N,N,N,N,N,N,N,N
2120349,1.89666,1.85625,1.82363,1.79716,1.77287,1.75073,1.7302,1.71387,1.70678,1.71306,1.73579,1.77487,1.81728,1.84056,1.83769,1.83042,1.8491,1.91415,2.0219,2.13883,2.21599,2.24046,2.23295,2.20808,2.17278,2.13436,2.09754,2.06239,2.02839,1.99833,1.97463,1.95883,1.95195,1.95568,1.9788,2.04544,2.17629,2.34655,11,9.9,N,N,N,N,N,N,N,N
W7B15Q4,2.04973,2.01397,1.98602,1.95883,1.93564,1.91846,1.89872,1.87501,1.86038,1.86071,1.8771,1.90827,1.94193,1.95678,1.94651,1.93091,1.93729,1.98477,2.07213,2.1734,2.24486,2.27157,2.2696,2.25086,2.22094,2.18679,2.1531,2.12041,2.08618,2.05482,2.03064,2.01384,2.00517,2.00596,2.02554,2.08802,2.21226,2.37753,12.6,9.5,N,N,N,N,N,N,N,N
2120209,2.29622,2.24318,2.19874,2.16062,2.12601,2.09519,2.06637,2.04161,2.02689,2.02718,2.04636,2.08353,2.12512,2.1477,2.1446,2.14006,2.16783,2.24789,2.36844,2.48948,2.56446,2.58351,2.56863,2.53576,2.49292,2.44737,2.40401,2.36291,2.32357,2.28941,2.2636,2.24779,2.24238,2.24922,2.27854,2.35675,2.5083,2.69839,10.4,12.4,N,N,N,N,N,N,N,N
2140158,2.46004,2.40997,2.36741,2.32976,2.29433,2.26138,2.22976,2.20208,2.18356,2.17841,2.19003,2.21791,2.24975,2.26356,2.25205,2.2365,2.24811,2.30769,2.41229,2.52664,2.59961,2.6188,2.60578,2.57546,2.53563,2.49325,2.45281,2.41415,2.37619,2.34204,2.31414,2.29411,2.2832,2.28369,2.30536,2.37245,2.50656,2.67829,9.44,9.89,N,N,N,N,N,N,N,N
2140087,2.73588,2.69676,2.66569,2.63899,2.61487,2.59329,2.57262,2.55531,2.54767,2.55476,2.5803,2.62298,2.66826,2.6914,2.68572,2.67626,2.697,2.76807,2.88303,3.0037,3.081,3.10379,3.09339,3.06483,3.02577,2.98329,2.94186,2.90141,2.86134,2.82532,2.79625,2.77582,2.7649,2.76631,2.79084,2.86046,3.00074,3.16608,10.06,10.76,N,N,N,N,N,N,N,N
2120156,1.95096,1.90407,1.86515,1.83264,1.80276,1.7757,1.75077,1.7301,1.71831,1.71927,1.73632,1.76918,1.80554,1.82447,1.82029,1.81431,1.83549,1.90187,2.00539,2.11338,2.18399,2.20626,2.19851,2.17409,2.13932,2.10113,2.06437,2.0293,1.99563,1.96677,1.94519,1.93223,1.92837,1.93521,1.96171,2.03196,2.16702,2.34087,11.5,12.1,N,N,N,N,N,N,N,N
213028,1.85959,1.82232,1.79236,1.76503,1.74073,1.72284,1.70366,1.68237,1.66999,1.67252,1.69226,1.7281,1.76665,1.78633,1.7787,1.76506,1.77507,1.82935,1.92662,2.03809,2.1155,2.14215,2.13744,2.11467,2.08036,2.04178,2.00431,1.96829,1.93176,1.89827,1.87233,1.85452,1.84531,1.84614,1.86562,1.93002,2.05951,2.23601,11.64,10.12,N,N,N,N,N,N,N,N
2121026,2.30541,2.25507,2.21351,2.17787,2.1448,2.11398,2.08522,2.06148,2.04795,2.04861,2.06708,2.10292,2.14195,2.15963,2.1494,2.13473,2.14748,2.20906,2.31725,2.43798,2.51917,2.546,2.5396,2.51431,2.47719,2.43579,2.39527,2.35589,2.31697,2.28219,2.25437,2.23511,2.22565,2.22835,2.25304,2.32457,2.46489,2.64144,12.5,9.4,N,N,N,N,N,N,N,N
214063,2.00909,1.96439,1.92608,1.89083,1.8606,1.83715,1.81288,1.78614,1.76888,1.76715,1.78252,1.81391,1.84853,1.86492,1.85569,1.84267,1.85542,1.91309,2.00882,2.11399,2.1867,2.21244,2.20729,2.18411,2.14912,2.10979,2.071,2.03395,1.99667,1.96394,1.9393,1.92337,1.91674,1.91989,1.94222,2.01091,2.14784,2.33304,11.6,10.7,N,N,N,N,N,N,N,N
2120600,1.79503,1.76092,1.73386,1.71276,1.69359,1.67641,1.66028,1.64768,1.64402,1.65346,1.6796,1.72164,1.76684,1.79285,1.793,1.78928,1.81257,1.88259,1.99292,2.10947,2.18587,2.2102,2.20241,2.17725,2.14226,2.10437,2.06812,2.03392,2.00087,1.97213,1.95018,1.93633,1.9313,1.93675,1.96166,2.02991,2.16251,2.33458,9.8,10.9,N,N,N,N,N,N,N,N
2141166,2.01196,1.97006,1.93569,1.9078,1.88242,1.8594,1.83817,1.82108,1.81344,1.81901,1.84093,1.87892,1.91993,1.94158,1.93672,1.92728,1.94336,2.00546,2.11095,2.22693,2.30425,2.3296,2.32336,2.2998,2.26543,2.22776,2.19124,2.15609,2.12181,2.09142,2.06744,2.05117,2.04394,2.04731,2.07071,2.13731,2.26683,2.43311,11.72,9.78,N,N,N,N,N,N,N,N
2120125,2.02519,1.97844,1.93987,1.90782,1.87862,1.85199,1.82749,1.80762,1.79696,1.79957,1.81882,1.85447,1.89365,1.91366,1.90792,1.89842,1.91527,1.9785,2.08411,2.19924,2.27637,2.30193,2.2956,2.27142,2.23656,2.19807,2.16078,2.12492,2.08995,2.059,2.03484,2.01878,2.01188,2.01586,2.04028,2.10891,2.24372,2.41778,11.6,10.1,N,N,N,N,N,N,N,N
