SampleID,Sp1*,Sp2*,Sp3*,Sp4*,Sp5*,Sp6*,Sp7,Sp8,Sp9,Sp10,Sp11,Sp12,Sp13,Sp14,Sp15,Sp16,Sp17,Sp18,Sp19,Sp20,Sp21,Sp22,Sp23,Sp24,Sp25,Sp26,Sp27,Sp28,Sp29,Sp30,Sp31,Sp32,Sp33,Sp34*,Sp35*,Sp36*,Sp37*,Sp38*,Protein,Moisture,Exclude
2131591s4,2.03984,1.9976,1.96293,1.93327,1.9066,1.8822,1.85834,1.83785,1.82638,1.82853,1.84796,1.88384,1.92302,1.94139,1.93178,1.91688,1.92877,1.98902,2.09742,2.21917,2.30075,2.32779,2.32173,2.29761,2.26235,2.22382,2.18653,2.15025,2.11414,2.0817,2.05532,2.0366,2.0269,2.0288,2.05274,2.12275,2.25791,2.42891,10.89,8.56,N
2130340s7,2.32405,2.26944,2.22247,2.18134,2.14427,2.11076,2.07878,2.05109,2.0326,2.02662,2.0365,2.06267,2.09128,2.09881,2.08175,2.06251,2.0687,2.11993,2.21455,2.32142,2.39268,2.41682,2.41319,2.39258,2.35959,2.32171,2.28408,2.2467,2.20942,2.17609,2.14984,2.13184,2.1234,2.12645,2.15145,2.22278,2.35758,2.52467,16.07,9.17,N
2130628s1,1.98066,1.93703,1.90073,1.86871,1.84031,1.81441,1.78929,1.76738,1.7538,1.75215,1.76639,1.79617,1.82888,1.84216,1.83146,1.81797,1.82938,1.8848,1.98238,2.09032,2.16128,2.18454,2.17948,2.1583,2.1267,2.09141,2.05705,2.02347,1.99001,1.96023,1.93651,1.92011,1.91233,1.91508,1.93849,2.005,2.13212,2.29173,13.45,9.21,N
2131669s2,2.20329,2.16116,2.12553,2.09436,2.06639,2.04128,2.01633,1.99354,1.97885,1.97732,1.99259,2.02406,2.05926,2.07587,2.0666,2.0525,2.06455,2.1234,2.22754,2.34274,2.41826,2.44124,2.43204,2.40566,2.36968,2.33105,2.29406,2.25835,2.22293,2.19111,2.16513,2.14647,2.13637,2.13705,2.15858,2.22439,2.3554,2.52394,9.82,9.11,N
2130511s1,1.84138,1.80411,1.77395,1.74933,1.72846,1.70999,1.69166,1.67617,1.66913,1.67584,1.69916,1.73862,1.78107,1.80319,1.79863,1.78944,1.8065,1.87024,1.97825,2.09664,2.1756,2.20208,2.19627,2.17263,2.13881,2.10194,2.06654,2.03249,1.99937,1.96968,1.94607,1.92962,1.92212,1.92496,1.94869,2.01616,2.14693,2.31393,10.79,9.37,N
2131760s7,2.7704,2.70807,2.65425,2.60616,2.56274,2.52343,2.48591,2.45268,2.43091,2.42613,2.44291,2.48029,2.52146,2.53828,2.52434,2.50775,2.52632,2.60344,2.73247,2.87001,2.95714,2.98107,2.96802,2.9343,2.88873,2.83958,2.79214,2.74589,2.69986,2.6585,2.62569,2.60321,2.59218,2.59555,2.62649,2.71295,2.88081,3.08589,11.31,9.93,N
2140635s7,2.37236,2.32,2.2772,2.2407,2.20861,2.18087,2.15487,2.13311,2.12109,2.12364,2.14455,2.1832,2.22555,2.2473,2.24183,2.23392,2.25712,2.33112,2.44858,2.57258,2.65512,2.68149,2.67221,2.64338,2.60333,2.5589,2.51559,2.47397,2.43363,2.39857,2.37146,2.3537,2.34609,2.35051,2.37797,2.45293,2.60188,2.78862,11.03,11.47,N
2140021s2,1.9534,1.9161,1.88632,1.86281,1.84333,1.82686,1.81079,1.7974,1.79323,1.80357,1.83239,1.87899,1.92795,1.95413,1.95245,1.94885,1.97669,2.05445,2.17228,2.29343,2.37408,2.40266,2.39827,2.37522,2.33983,2.2994,2.25942,2.22039,2.18257,2.15004,2.12589,2.11128,2.10705,2.1143,2.14426,2.22208,2.36964,2.54932,13.52,11.78,N
2131590s10,2.07397,2.02764,1.99003,1.95928,1.93238,1.90765,1.88273,1.86051,1.84693,1.8468,1.86351,1.89652,1.93265,1.94983,1.94332,1.93397,1.94971,2.00885,2.10778,2.21534,2.28893,2.31549,2.31234,2.29218,2.26064,2.22455,2.18886,2.15415,2.12073,2.09149,2.06838,2.05334,2.04744,2.05211,2.07741,2.14523,2.27465,2.43637,14.62,10.53,N
2130367s4,2.01033,1.96669,1.93056,1.89973,1.8725,1.84818,1.82516,1.80588,1.79541,1.79793,1.81665,1.85191,1.8892,1.90537,1.89587,1.88343,1.89728,1.95679,2.05974,2.17299,2.2483,2.27412,2.2706,2.25005,2.21783,2.18155,2.14581,2.11044,2.07527,2.04387,2.01906,2.00229,1.99477,1.99809,2.02309,2.09339,2.22712,2.39266,14.34,9.22,N
2141043s9,2.17553,2.13268,2.09806,2.06874,2.04386,2.02302,2.00348,1.98738,1.98095,1.98905,2.01594,2.0605,2.10656,2.12897,2.12415,2.11825,2.14498,2.22283,2.34229,2.46514,2.54514,2.5721,2.56693,2.54313,2.50669,2.46543,2.42471,2.38443,2.34431,2.30994,2.28427,2.2686,2.26371,2.27151,2.30353,2.3864,2.5411,2.7259,13.86,11.19,N
2131365s1,2.20262,2.15549,2.11699,2.0856,2.05882,2.03429,2.0092,1.98682,1.97537,1.98165,2.01014,2.05962,2.11441,2.14556,2.14171,2.12955,2.149,2.22708,2.36145,2.50936,2.60562,2.63411,2.62214,2.58921,2.54534,2.49905,2.45504,2.41346,2.37277,2.3354,2.30443,2.28211,2.27012,2.27118,2.29725,2.37486,2.52675,2.71747,8.46,8.94,N
2131110s6,1.75458,1.71975,1.69169,1.66911,1.65078,1.6365,1.6231,1.61209,1.60961,1.62038,1.64819,1.69197,1.73829,1.76451,1.76599,1.76679,1.79827,1.87726,1.99242,2.10793,2.18182,2.20558,2.19805,2.17348,2.13932,2.10246,2.06695,2.03307,2.00004,1.97206,1.95194,1.94028,1.93763,1.94542,1.97419,2.04835,2.18785,2.36217,10.28,11.95,N
2131862s10,1.93575,1.89546,1.86328,1.83814,1.81701,1.79859,1.78063,1.76583,1.76039,1.76943,1.79735,1.8432,1.89281,1.92127,1.92055,1.9148,1.93821,2.01192,2.1315,2.25963,2.34517,2.37365,2.367,2.34108,2.30411,2.26371,2.2246,2.18727,2.15192,2.11912,2.09402,2.07754,2.07057,2.07511,2.10167,2.17538,2.31768,2.49821,11.3,10.27,N
2140467s1,1.87328,1.82944,1.79291,1.76214,1.73599,1.71373,1.69276,1.67519,1.66623,1.67117,1.69335,1.73215,1.77323,1.79362,1.78885,1.78248,1.80489,1.8741,1.98255,2.09631,2.17094,2.19668,2.1923,2.17156,2.13798,2.10128,2.06519,2.03001,1.99524,1.96513,1.94315,1.92843,1.92397,1.9305,1.95842,2.03265,2.17279,2.34678,13.43,10.91,N
2140721s1,2.06506,2.01951,1.98164,1.94863,1.91919,1.89232,1.86643,1.84422,1.8314,1.83232,1.85038,1.88474,1.92262,1.94043,1.9311,1.91386,1.92734,1.9865,2.09407,2.21471,2.29501,2.31853,2.30959,2.28319,2.24694,2.20819,2.17113,2.13542,2.0999,2.06759,2.04098,2.02157,2.01096,2.0115,2.03385,2.10083,2.23171,2.39999,9.09,8.47,N
2140015s7,1.88037,1.84669,1.81963,1.79871,1.78313,1.77205,1.76133,1.75295,1.75343,1.76854,1.80234,1.85401,1.9075,1.93844,1.94281,1.94834,1.98844,2.08016,2.20655,2.32885,2.40707,2.4328,2.42556,2.39946,2.36175,2.31989,2.2789,2.23957,2.20189,2.17056,2.14864,2.13728,2.13638,2.14701,2.18015,2.26262,2.4168,2.60233,12.52,13.62,N
2140632s10,1.98486,1.94103,1.9052,1.87563,1.85061,1.82937,1.80899,1.79161,1.78301,1.78807,1.81047,1.84985,1.89183,1.91316,1.90929,1.90358,1.92676,1.99607,2.10412,2.21683,2.29212,2.31896,2.3153,2.29411,2.26126,2.22389,2.18692,2.15099,2.11592,2.08579,2.0633,2.04967,2.04547,2.05216,2.07993,2.15342,2.29345,2.46718,13.57,11.34,N
2141222s9,2.53596,2.48177,2.43703,2.39879,2.364,2.33214,2.30052,2.27205,2.25378,2.25135,2.26892,2.30591,2.34747,2.3677,2.35823,2.34438,2.36156,2.43228,2.55138,2.6803,2.76462,2.78932,2.77775,2.74596,2.70276,2.65531,2.60915,2.56476,2.5213,2.48244,2.45131,2.43002,2.4194,2.42164,2.44856,2.52641,2.68085,2.87549,11.75,10.45,N
2140632s2,1.84839,1.80961,1.77798,1.7519,1.72996,1.71154,1.69395,1.67917,1.67212,1.67744,1.69879,1.73535,1.77412,1.79407,1.79117,1.78688,1.80898,1.87345,1.97254,2.07533,2.14419,2.16911,2.16658,2.14823,2.11913,2.08581,2.05289,2.02086,1.98952,1.96271,1.94289,1.93107,1.92786,1.93466,1.96089,2.0293,2.15864,2.31881,13.47,11.24,N
2131046s1,2.07256,2.02503,1.98492,1.95036,1.91981,1.89228,1.86631,1.84398,1.83048,1.8301,1.84649,1.87896,1.91425,1.92908,1.91849,1.90539,1.9199,1.98083,2.08475,2.19748,2.27216,2.2972,2.29244,2.27051,2.23683,2.1993,2.16235,2.1262,2.0903,2.05853,2.03361,2.01721,2.01034,2.01483,2.04153,2.11441,2.25263,2.42356,13.54,9.77,N
2131238s3,2.15331,2.10695,2.06857,2.03574,2.00637,1.97962,1.95378,1.9312,1.91804,1.91633,1.93214,1.96453,1.99962,2.01436,2.0034,1.98891,2.00085,2.05861,2.16022,2.27316,2.34926,2.37579,2.37214,2.35099,2.318,2.28063,2.24384,2.20766,2.17193,2.14,2.11467,2.09753,2.08959,2.09294,2.11799,2.18837,2.32344,2.49195,14.13,9.52,N
2140723s6,1.90501,1.86428,1.83019,1.80104,1.77621,1.75274,1.73101,1.71241,1.70228,1.70534,1.72522,1.7612,1.79949,1.81681,1.80815,1.79594,1.81011,1.86815,1.97256,2.08954,2.16667,2.19182,2.18785,2.16668,2.13445,2.09868,2.06368,2.02936,1.99501,1.96434,1.94011,1.92358,1.91626,1.92013,1.94582,2.01635,2.1495,2.31449,14.38,8.47,N
2140020s1,2.03128,1.99225,1.9615,1.93696,1.9167,1.89912,1.88149,1.86672,1.86161,1.87141,1.89999,1.94642,1.99543,2.02147,2.01864,2.01213,2.03584,2.10984,2.22685,2.35071,2.43344,2.46248,2.45849,2.43546,2.39995,2.35939,2.31958,2.28052,2.24246,2.20914,2.18361,2.16728,2.16129,2.16749,2.19612,2.27322,2.42007,2.6003,13.6,10.85,N
2140658s3,2.17767,2.12671,2.08408,2.0467,2.02041,1.99711,1.97549,1.9566,1.94682,1.95117,1.97332,2.01315,2.05685,2.07958,2.0736,2.06258,2.07927,2.14537,2.25762,2.38065,2.46217,2.48751,2.47915,2.4526,2.41482,2.37266,2.33192,2.29257,2.25469,2.22057,2.19275,2.1735,2.16403,2.16612,2.19003,2.26031,2.3996,2.57719,12.26,9.76,N
2141306s5,2.09943,2.05424,2.01713,1.98889,1.96352,1.94329,1.92012,1.90256,1.89572,1.90837,1.94178,1.99598,2.05404,2.08715,2.08746,2.08242,2.11049,2.20112,2.34003,2.47915,2.57025,2.5981,2.58557,2.55198,2.50757,2.46014,2.41404,2.36951,2.32624,2.28884,2.26043,2.24227,2.23517,2.24109,2.2721,2.35553,2.51792,2.72138,7.46,11.66,N
2131236s3,2.67082,2.61168,2.5602,2.51576,2.47613,2.43984,2.40468,2.37357,2.35369,2.35062,2.36878,2.40748,2.45042,2.46951,2.45391,2.43389,2.44791,2.519,2.64705,2.78988,2.88278,2.91053,2.8999,2.86797,2.82402,2.77647,2.73069,2.68539,2.64083,2.5998,2.56631,2.5424,2.52955,2.53067,2.559,2.64146,2.80324,3.00027,10.72,8.52,N
2140657s6,1.89837,1.85746,1.82413,1.79654,1.77295,1.75237,1.73246,1.71598,1.70834,1.71425,1.73694,1.7763,1.8183,1.839,1.83273,1.82235,1.83857,1.90104,2.00755,2.12498,2.2035,2.23103,2.22785,2.20705,2.17489,2.13865,2.10323,2.06848,2.03409,2.00329,1.97898,1.96252,1.95529,1.95876,1.98361,2.05372,2.1873,2.35449,13.2,9.21,N
2130860s8,2.0676,2.02177,1.98352,1.95092,1.92173,1.89439,1.86706,1.84279,1.82735,1.82612,1.84009,1.87114,1.90641,1.92298,1.91245,1.89529,1.89983,1.9554,2.05781,2.17772,2.25886,2.28436,2.27613,2.24975,2.21292,2.17315,2.13513,2.09875,2.06338,2.03093,2.00363,1.9836,1.97231,1.97232,1.99301,2.05723,2.18602,2.35278,9.56,8.14,N
2131588s8,2.23339,2.18693,2.14827,2.1159,2.08716,2.06032,2.0341,2.01187,2.00066,2.00549,2.03066,2.0753,2.12358,2.14662,2.13578,2.11823,2.13108,2.19931,2.32306,2.46348,2.55727,2.58737,2.57916,2.55006,2.50895,2.46354,2.41962,2.37671,2.33416,2.29524,2.26322,2.23962,2.2265,2.22622,2.25089,2.32658,2.47558,2.66319,11.08,8.01,N
2131117s1,2.02743,1.98418,1.94905,1.91892,1.89216,1.86847,1.84535,1.82504,1.81373,1.81674,1.83822,1.87687,1.91893,1.94002,1.93382,1.92404,1.94352,2.01224,2.12595,2.248,2.32876,2.35521,2.34814,2.32268,2.28668,2.24715,2.20908,2.17216,2.13579,2.10362,2.07861,2.06181,2.05426,2.05817,2.08421,2.157,2.2968,2.47343,10.92,10.05,N
2141210s9,2.21961,2.17588,2.13877,2.10814,2.08188,2.05875,2.0365,2.01774,2.00866,2.01404,2.03753,2.07849,2.12189,2.1421,2.13344,2.12157,2.13981,2.20878,2.32271,2.44496,2.52455,2.54979,2.54206,2.51578,2.4777,2.43542,2.39391,2.35435,2.31693,2.2823,2.25743,2.23959,2.23042,2.23429,2.26131,2.33635,2.47924,2.65812,10.94,10.44,N
2130032s5,1.88372,1.8404,1.80476,1.77532,1.7502,1.7286,1.70811,1.6906,1.6811,1.68499,1.70557,1.74181,1.78165,1.80372,1.80157,1.79646,1.8182,1.88496,1.98886,2.09719,2.16852,2.19236,2.18629,2.1637,2.1311,2.09515,2.06017,2.0266,1.99454,1.96671,1.94562,1.93259,1.9285,1.93447,1.96026,2.02846,2.15949,2.32593,11.63,11.43,N
2140021s3,1.98947,1.95098,1.91963,1.89399,1.87273,1.85533,1.83844,1.82472,1.82097,1.8322,1.86265,1.91077,1.96087,1.98699,1.98422,1.98011,2.00901,2.08988,2.21132,2.33567,2.41746,2.44569,2.44053,2.41618,2.37945,2.33799,2.29706,2.25702,2.21786,2.18414,2.15929,2.14423,2.1399,2.14747,2.17843,2.26028,2.41251,2.59726,12.85,11.74,N
2140583s9,2.0217,1.97425,1.93574,1.9032,1.87473,1.84915,1.82481,1.80373,1.79145,1.7924,1.80989,1.84376,1.88105,1.89948,1.89271,1.88182,1.89666,1.9565,2.05882,2.17164,2.24789,2.27418,2.26928,2.24694,2.21424,2.17788,2.14248,2.10824,2.07466,2.04501,2.02147,2.00549,1.99823,2.00135,2.02492,2.09181,2.22035,2.38315,11.67,9.77,N
2131187s9,1.96161,1.91467,1.87628,1.84407,1.81646,1.79069,1.7656,1.74279,1.7295,1.72935,1.7467,1.78024,1.81683,1.83442,1.82667,1.81793,1.83727,1.90354,2.0126,2.12988,2.20447,2.22622,2.21605,2.18889,2.1522,2.11348,2.07667,2.04167,2.00803,1.97659,1.95252,1.93636,1.92923,1.9331,1.95831,2.02914,2.16562,2.33922,11.44,9.73,N
2131762s10,2.59816,2.54772,2.50484,2.46991,2.4407,2.41497,2.38797,2.36329,2.35029,2.35698,2.38823,2.44282,2.5037,2.53891,2.53539,2.52247,2.54396,2.62874,2.7724,2.92825,3.0271,3.05511,3.04264,3.00881,2.96361,2.91549,2.86914,2.82496,2.78158,2.74072,2.70653,2.68171,2.66784,2.66842,2.69548,2.77567,2.9375,3.13055,9.03,9.17,N
2140075s4,2.76896,2.72667,2.692,2.66416,2.64069,2.61883,2.59545,2.57454,2.56386,2.56955,2.59559,2.64114,2.69136,2.71811,2.71095,2.69601,2.71029,2.77889,2.9008,3.03872,3.13157,3.16106,3.15125,3.11941,3.0767,3.0288,2.98246,2.93794,2.89481,2.85481,2.82137,2.79672,2.78217,2.78072,2.80348,2.87462,3.02373,3.20955,10.29,8.94,N
2130916s7,2.2004,2.15199,2.11328,2.08139,2.05382,2.02908,2.00482,1.98407,1.9749,1.98329,2.01342,2.06428,2.11997,2.15148,2.14784,2.13607,2.15562,2.23197,2.3626,2.50766,2.60581,2.63865,2.63106,2.60215,2.56108,2.51596,2.47211,2.4296,2.38805,2.35055,2.31998,2.29839,2.28716,2.28898,2.31542,2.39236,2.54414,2.73654,10.01,9.29,N
2140385s10,2.05721,2.01273,1.97428,1.94105,1.9115,1.88462,1.8585,1.83588,1.82204,1.82054,1.83447,1.86428,1.89648,1.90893,1.89669,1.88134,1.89099,1.9452,2.04279,2.15213,2.22419,2.24782,2.24323,2.22212,2.18974,2.15397,2.11895,2.0846,2.05043,2.01954,1.99508,1.97795,1.96985,1.97251,1.99646,2.06447,2.19488,2.35677,13.76,8.87,N
2131671s5,2.42754,2.37044,2.32213,2.28063,2.2439,2.21105,2.18019,2.15366,2.13695,2.13485,2.15154,2.18652,2.22518,2.24194,2.23055,2.21607,2.23263,2.30118,2.41557,2.53956,2.62288,2.65069,2.64409,2.61774,2.57842,2.53426,2.49069,2.44805,2.40662,2.37001,2.34136,2.32242,2.31398,2.31823,2.34628,2.42512,2.57827,2.77064,12.83,10.5,N
2131995s4,2.66294,2.60278,2.55073,2.50656,2.46939,2.42996,2.38859,2.35447,2.32951,2.31986,2.3234,2.34293,2.3689,2.3749,2.35992,2.34189,2.35049,2.41169,2.51741,2.63365,2.70528,2.7289,2.71756,2.68832,2.64947,2.60851,2.57061,2.53189,2.49004,2.45247,2.42575,2.40741,2.40029,2.40396,2.42507,2.49266,2.62581,2.80594,9.02,9.24,N
2140216s5,1.87529,1.83508,1.8019,1.7737,1.74968,1.72923,1.70983,1.69357,1.68559,1.69168,1.71542,1.75577,1.79931,1.82262,1.81893,1.81213,1.83477,1.90642,2.02015,2.14006,2.21867,2.24436,2.23689,2.21139,2.17603,2.13771,2.1011,2.06603,2.03159,2.00151,1.97843,1.96342,1.95744,1.96247,1.98904,2.06155,2.20014,2.37473,9.48,10.59,N
2140115s2,1.85836,1.81492,1.77935,1.74982,1.72466,1.70342,1.68336,1.66629,1.65747,1.66233,1.68447,1.72301,1.76439,1.78651,1.78457,1.78215,1.80999,1.88438,1.99385,2.10432,2.17655,2.20111,2.19528,2.17243,2.13862,2.10064,2.06341,2.02761,1.99326,1.96438,1.94376,1.93204,1.92999,1.93856,1.9678,2.04265,2.18359,2.35865,12.78,12.54,N
2131301s7,2.18257,2.13072,2.08814,2.05268,2.02132,1.99239,1.96311,1.93666,1.91919,1.91542,1.92887,1.95901,1.99329,2.00955,2.00084,1.98827,2.00266,2.06308,2.16495,2.27589,2.35116,2.37676,2.37094,2.34731,2.31218,2.27279,2.23413,2.19686,2.16117,2.12994,2.10541,2.08928,2.08268,2.08708,2.11224,2.1823,2.31946,2.49336,12.73,10.82,N
2131304s1,2.21349,2.16972,2.13342,2.10132,2.07212,2.04583,2.02095,2.00015,1.98852,1.99061,2.01062,2.04796,2.0878,2.10546,2.09559,2.08261,2.10019,2.1666,2.27997,2.40192,2.48108,2.50608,2.49829,2.47295,2.4358,2.39602,2.35716,2.31922,2.28069,2.24644,2.21929,2.20067,2.19165,2.19505,2.22233,2.29846,2.44279,2.62011,11.68,9.32,N
2131550s1,2.17231,2.12986,2.09454,2.06538,2.04129,2.02096,2.00103,1.98383,1.97538,1.981,2.00477,2.04594,2.08958,2.11169,2.10791,2.10284,2.12808,2.20141,2.31299,2.42773,2.50293,2.52869,2.52401,2.50144,2.46701,2.42793,2.38933,2.35163,2.31481,2.2829,2.25913,2.24445,2.23968,2.24628,2.2749,2.3514,2.49706,2.67561,13.94,11.76,N
2141047s1,1.79351,1.75935,1.73173,1.71028,1.69312,1.67875,1.66401,1.65109,1.64723,1.65786,1.6865,1.73225,1.78122,1.80945,1.80951,1.80504,1.82948,1.90347,2.0199,2.14284,2.2237,2.25029,2.24296,2.21734,2.18139,2.14215,2.10432,2.06823,2.03365,2.00316,1.97989,1.96504,1.95946,1.96457,1.99052,2.06166,2.19962,2.3742,10.41,10.8,N
2131237s2,2.07484,2.02641,1.98586,1.95014,1.91831,1.88974,1.86265,1.83933,1.82499,1.8239,1.83944,1.8707,1.90526,1.92055,1.91072,1.89743,1.91071,1.97034,2.07403,2.18816,2.26293,2.28672,2.27975,2.25585,2.22202,2.18524,2.14977,2.11537,2.08122,2.05074,2.02639,2.00973,2.00173,2.00501,2.02957,2.09886,2.23087,2.39693,11.11,9.21,N
2140263s4,1.91383,1.87343,1.84045,1.81314,1.79007,1.77019,1.75113,1.73515,1.72753,1.73219,1.75306,1.78917,1.82772,1.84691,1.84199,1.83444,1.85305,1.91531,2.01579,2.12324,2.19521,2.22064,2.2173,2.19748,2.16645,2.13147,2.097,2.06341,2.03069,2.00216,1.98019,1.96633,1.96122,1.9663,1.99102,2.0591,2.18903,2.35162,13.44,10.56,N
2131627s1,2.0637,2.02567,1.99467,1.96974,1.94875,1.93033,1.9111,1.89428,1.88681,1.89494,1.92264,1.96876,2.01924,2.04842,2.0463,2.03683,2.05652,2.12895,2.25104,2.38487,2.47431,2.50288,2.49361,2.46392,2.42413,2.38122,2.34031,2.30134,2.26352,2.2294,2.2019,2.18249,2.17235,2.17378,2.19745,2.26808,2.4106,2.5939,8.31,9.6,N
2130931s7,1.9469,1.90569,1.87221,1.84474,1.8215,1.80155,1.78221,1.76589,1.7585,1.76458,1.78851,1.82927,1.87254,1.89412,1.88951,1.88246,1.90388,1.97237,2.08254,2.19946,2.27745,2.30508,2.30177,2.28059,2.24802,2.21111,2.17491,2.13952,2.10453,2.07389,2.05055,2.03581,2.03026,2.03631,2.06398,2.13802,2.27843,2.45127,13.52,10.48,N
2140040s5,1.76033,1.72639,1.69945,1.67801,1.66084,1.64765,1.63533,1.62536,1.62379,1.63547,1.6641,1.70846,1.75529,1.78277,1.78595,1.78849,1.82149,1.90156,2.01616,2.13006,2.20353,2.22777,2.22053,2.19605,2.16184,2.12425,2.08814,2.05369,2.02066,1.99301,1.97343,1.96257,1.96101,1.96992,1.99952,2.0742,2.2137,2.38674,10.61,12.55,N
2131542s6,2.4409,2.38641,2.34255,2.30522,2.27217,2.2419,2.21231,2.18663,2.17183,2.17282,2.19301,2.23233,2.27507,2.29461,2.28528,2.27406,2.29567,2.37088,2.49249,2.62219,2.70694,2.7329,2.72333,2.69345,2.65172,2.60534,2.56054,2.51648,2.4731,2.43498,2.40574,2.38656,2.37934,2.38439,2.41375,2.49443,2.65105,2.8449,13.27,10.62,N
2130411s3,2.16251,2.11616,2.07806,2.04377,2.01383,1.98731,1.96286,1.9423,1.93204,1.94007,1.96824,2.01578,2.06826,2.09996,2.09666,2.08625,2.10749,2.18556,2.3159,2.46164,2.55941,2.59241,2.58449,2.55442,2.51327,2.46796,2.42372,2.37992,2.33821,2.30089,2.27098,2.25023,2.23961,2.24194,2.26798,2.3427,2.49386,2.6873,8.1,9.43,N
2130178s4,2.07518,2.0315,1.99622,1.96667,1.94064,1.91803,1.89669,1.87879,1.8699,1.8748,1.89728,1.93676,1.97905,2.00039,1.99446,1.98561,2.00491,2.07253,2.18358,2.30343,2.38323,2.41027,2.4049,2.38144,2.34707,2.30891,2.27172,2.23582,2.20007,2.16864,2.14411,2.12786,2.12078,2.12531,2.15154,2.22394,2.3626,2.53762,11.74,10.01,N
2140168s3,2.24822,2.19401,2.15192,2.1239,2.10025,2.07476,2.05257,2.03214,2.02048,2.02263,2.04148,2.081,2.12849,2.15703,2.14841,2.13934,2.15822,2.23211,2.35398,2.48592,2.57396,2.60761,2.59884,2.56872,2.52678,2.48061,2.43565,2.39112,2.34825,2.31035,2.28077,2.26144,2.2536,2.25866,2.28785,2.36877,2.52622,2.72039,10.35,11.49,N
2130502s5,2.05622,2.01477,1.97987,1.95071,1.92535,1.90187,1.87843,1.8581,1.84699,1.84917,1.86791,1.90287,1.94092,1.95819,1.9481,1.93207,1.94045,1.9954,2.09928,2.21901,2.2991,2.3252,2.31942,2.29593,2.26155,2.224,2.18769,2.15258,2.11807,2.08614,2.05961,2.04023,2.02978,2.03042,2.05208,2.11785,2.24677,2.41074,12.17,7.81,N
2140523s5,1.87327,1.8306,1.79659,1.76906,1.74436,1.72436,1.70475,1.68795,1.68021,1.68681,1.71194,1.75419,1.79937,1.82436,1.82396,1.82166,1.84962,1.92521,2.03865,2.15481,2.23155,2.25821,2.25257,2.22901,2.1943,2.15553,2.11793,2.08173,2.04683,2.01723,1.99558,1.9829,1.97968,1.98726,2.01593,2.0907,2.23156,2.40741,12.43,12.17,N
2131764s4,1.9001,1.85768,1.82308,1.79384,1.76854,1.74713,1.72687,1.71025,1.70297,1.71024,1.73589,1.77898,1.82505,1.84977,1.84682,1.84115,1.8659,1.9414,2.06049,2.18474,2.26359,2.28762,2.27889,2.2526,2.21633,2.17731,2.13985,2.10391,2.06802,2.0363,2.01215,1.99658,1.99048,1.99616,2.02477,2.10138,2.24651,2.42766,10.77,10.35,N
2140678s2,2.47543,2.41839,2.36842,2.32379,2.28361,2.24746,2.21297,2.18271,2.16276,2.15786,2.1715,2.20307,2.23843,2.25257,2.23776,2.21731,2.22543,2.28651,2.40165,2.5318,2.61476,2.63711,2.6245,2.59316,2.5525,2.50969,2.46931,2.43059,2.39146,2.35516,2.32491,2.30245,2.28954,2.28984,2.31458,2.38836,2.53183,2.71259,9,7.46,N
2131505s10,1.89427,1.85483,1.82286,1.79594,1.77185,1.75086,1.73135,1.71526,1.70735,1.71234,1.73368,1.77073,1.80979,1.8284,1.82189,1.81298,1.83112,1.89541,2.00192,2.11627,2.19017,2.21396,2.20802,2.18549,2.15302,2.11747,2.08297,2.04938,2.01547,1.98543,1.96194,1.94635,1.93946,1.94351,1.9691,2.0394,2.172,2.33586,12.03,9.39,N
2131303s7,2.35543,2.3082,2.26855,2.23539,2.2057,2.17789,2.1499,2.12475,2.10905,2.10831,2.1263,2.16262,2.20276,2.22179,2.21214,2.19784,2.21317,2.27999,2.39473,2.52023,2.60254,2.62763,2.61764,2.58863,2.54847,2.50506,2.46311,2.42273,2.38321,2.34755,2.31892,2.29915,2.2895,2.29261,2.31864,2.39415,2.54134,2.72573,11,9.7,N
2140990s7,2.39988,2.34695,2.30286,2.26404,2.22877,2.19623,2.16518,2.13848,2.12238,2.12138,2.13947,2.17612,2.21625,2.23301,2.21868,2.19861,2.20834,2.27275,2.39286,2.53012,2.62051,2.64739,2.63713,2.60674,2.56503,2.5204,2.47738,2.43552,2.39327,2.3546,2.32275,2.29925,2.28583,2.2856,2.31056,2.38675,2.53471,2.7199,9.96,7.59,N
2131403s7,2.0203,1.9847,1.95514,1.93023,1.90921,1.89087,1.87304,1.85852,1.8535,1.86283,1.89053,1.93606,1.98352,2.00627,1.99881,1.98685,2.0048,2.07567,2.19655,2.32894,2.41469,2.44192,2.43529,2.40964,2.37249,2.3318,2.29229,2.25373,2.21488,2.17954,2.15116,2.13139,2.12169,2.12454,2.15169,2.22855,2.37583,2.55624,11.9,8.36,N
2131846s6,2.23123,2.1784,2.13299,2.0938,2.05915,2.02803,1.99836,1.97313,1.95821,1.95509,1.96962,2.00096,2.03622,2.04924,2.03656,2.01951,2.02853,2.08521,2.18903,2.30638,2.38327,2.40786,2.40257,2.37972,2.34572,2.30788,2.27114,2.23506,2.1991,2.16606,2.13937,2.1207,2.11143,2.11363,2.13838,2.20961,2.34646,2.51622,14.4,8.51,N
2140316s10,2.03406,1.99124,1.95569,1.92472,1.89658,1.87061,1.84484,1.82218,1.80812,1.80752,1.82379,1.85708,1.89206,1.91172,1.9015,1.88548,1.89552,1.95403,2.06175,2.18438,2.26588,2.29161,2.28388,2.25812,2.22217,2.18353,2.14646,2.11072,2.0754,2.04326,2.01686,1.9976,1.98715,1.98819,2.01113,2.07909,2.21086,2.37896,8.5,8.22,N
