SampleID,Sp1*,Sp2*,Sp3*,Sp4*,Sp5*,Sp6,Sp7,Sp8,Sp9,Sp10,Sp11,Sp12,Sp13,Sp14,Sp15,Sp16,Sp17,Sp18,Sp19,Sp20,Sp21,Sp22,Sp23,Sp24,Sp25,Sp26,Sp27,Sp28,Sp29,Sp30,Sp31,Sp32,Sp33,Sp34*,Sp35*,Sp36*,Sp37*,Sp38*,Cal1,Cal2,Cal3,Product,Exclude,Exclude
75B10A,2.41211,2.36877,2.35319,2.36964,2.4044,2.44357,2.47145,2.49313,2.52164,2.5641,2.62274,2.6891,2.76287,2.84868,2.92561,2.96811,3.04124,3.15102,3.21158,3.21084,3.17777,3.12805,3.0708,3.00668,2.94087,2.87666,2.81024,2.74779,2.69974,2.67378,2.66866,2.68286,2.71496,2.76346,2.84675,3.01002,3.28767,3.60143,37.2,48.9,62.8,CL,Y,Y
75B10B,2.31558,2.27447,2.25936,2.27554,2.30955,2.34779,2.3745,2.39484,2.42169,2.46187,2.51745,2.58046,2.65084,2.73289,2.8071,2.85034,2.92419,3.03197,3.08909,3.08522,3.05027,3.00029,2.94452,2.88361,2.82204,2.76258,2.70153,2.64435,2.60049,2.57724,2.57339,2.58796,2.61915,2.66634,2.74679,2.90478,3.17333,3.4775,37.2,48.9,62.8,CL,Y,Y
72B16A,2.42101,2.39829,2.39513,2.4187,2.46076,2.50875,2.54355,2.57019,2.6029,2.64918,2.71116,2.77922,2.8515,2.93683,3.0281,3.11134,3.24147,3.41233,3.51061,3.51902,3.48047,3.41623,3.33927,3.25343,3.16644,3.08387,3.00455,2.93455,2.88313,2.85785,2.85828,2.88271,2.92781,2.99159,3.09461,3.28898,3.60912,3.94441,29.1,55,70.9,CL,Y,Y
72B16B,2.37538,2.35901,2.3596,2.38452,2.42687,2.47465,2.5094,2.53604,2.56841,2.61388,2.6746,2.74127,2.81225,2.89619,2.98564,3.0665,3.19321,3.36039,3.45694,3.46556,3.42845,3.36673,3.2929,3.21059,3.12704,3.04752,2.97075,2.90258,2.85215,2.82689,2.82635,2.84912,2.89241,2.95395,3.05428,3.24472,3.55948,3.8927,29.1,55,70.9,CL,Y,Y
72BS17A,2.29481,2.29943,2.31637,2.35259,2.40263,2.45719,2.49965,2.53326,2.56967,2.61467,2.66959,2.72738,2.78656,2.85543,2.93471,3.01923,3.14675,3.30235,3.39153,3.40365,3.37436,3.32132,3.25588,3.18279,3.10892,3.03972,2.97521,2.91905,2.87675,2.85363,2.84932,2.86249,2.89045,2.93207,3.00672,3.16262,3.4357,3.74515,21.1,60.9,78.9,CL,Y,Y
72BS17B,2.19772,2.1976,2.21014,2.24314,2.2902,2.3416,2.38073,2.41091,2.44394,2.48561,2.53699,2.59139,2.64767,2.71367,2.79031,2.87316,2.99822,3.14869,3.23122,3.23766,3.20449,3.14992,3.08533,3.01513,2.94539,2.8809,2.82135,2.76997,2.73175,2.71158,2.70932,2.72374,2.75248,2.79462,2.86872,3.02145,3.28827,3.58926,21.1,60.9,78.9,CL,Y,Y
72B21A,2.44735,2.47534,2.50832,2.55507,2.61356,2.67483,2.72156,2.75917,2.80183,2.85791,2.93098,3.01176,3.10097,3.20671,3.30595,3.36748,3.4683,3.62207,3.7187,3.73401,3.70698,3.65838,3.59978,3.53203,3.46064,3.38933,3.31363,3.24067,3.18246,3.14762,3.13504,3.14402,3.17314,3.22159,3.31005,3.49146,3.80576,4.1506,37.9,48.3,62.1,CL,Y,Y
72B21B,2.49672,2.52539,2.55927,2.6067,2.6663,2.72896,2.77701,2.81586,2.85967,2.91704,2.99148,3.07379,3.16435,3.27155,3.37396,3.44051,3.54683,3.70729,3.80911,3.82611,3.79864,3.7478,3.686,3.61447,3.53896,3.46383,3.38483,3.30915,3.24894,3.21291,3.20008,3.20959,3.23953,3.28902,3.37927,3.56451,3.88407,4.23469,37.9,48.3,62.1,CL,Y,Y
72B25A,2.45088,2.39922,2.37905,2.39098,2.42407,2.46481,2.49412,2.51666,2.54627,2.58992,2.6496,2.716,2.78697,2.8702,2.95748,3.03468,3.15489,3.31444,3.40371,3.40426,3.35882,3.28854,3.20623,3.11586,3.02503,2.93945,2.8581,2.78694,2.73569,2.7118,2.71428,2.7415,2.78972,2.85669,2.96142,3.15475,3.47181,3.8088,27.8,56,72.2,CL,Y,Y
72B25B,2.4862,2.42725,2.40191,2.41199,2.44439,2.4843,2.51229,2.53359,2.5623,2.60554,2.66532,2.7323,2.80448,2.88917,2.97694,3.05268,3.1718,3.32986,3.41636,3.41475,3.36746,3.29555,3.21208,3.12059,3.02868,2.94219,2.85997,2.78803,2.73607,2.71197,2.71477,2.74269,2.79177,2.85919,2.96486,3.1611,3.48353,3.82584,27.8,56,72.2,CL,Y,Y
72B26A,2.34884,2.31296,2.3036,2.32314,2.36196,2.40747,2.44129,2.46786,2.50043,2.54574,2.60561,2.67092,2.73923,2.81872,2.90445,2.98508,3.10891,3.2684,3.35849,3.36363,3.32436,3.26106,3.18617,3.1038,3.02121,2.9438,2.87067,2.80693,2.76068,2.7386,2.73996,2.76328,2.80564,2.86521,2.96148,3.14432,3.44877,3.77771,27.5,56.1,72.5,CL,Y,Y
72B26B,2.28617,2.25886,2.25363,2.27573,2.31547,2.36083,2.39435,2.42043,2.4518,2.49501,2.55172,2.61299,2.67692,2.75141,2.83187,2.90812,3.02665,3.17759,3.26192,3.26785,3.23251,3.17468,3.10582,3.02992,2.95362,2.88195,2.81416,2.75492,2.71152,2.69034,2.69092,2.71171,2.7502,2.80471,2.89471,3.06842,3.35965,3.67851,27.5,56.1,72.5,CL,Y,Y
75C,2.58822,2.54791,2.53835,2.56051,2.60214,2.65018,2.68703,2.71688,2.75211,2.799,2.8593,2.92467,2.99258,3.07015,3.15223,3.22603,3.33785,3.48083,3.5582,3.55739,3.5151,3.45001,3.37388,3.29044,3.20652,3.1274,3.05211,2.98523,2.93457,2.90659,2.90057,2.91522,2.94764,2.99665,3.08167,3.25275,3.54742,3.8788,38.5,48,61.6,CL,Y,Y
72BS,2.40936,2.39333,2.39469,2.42027,2.46269,2.51013,2.54453,2.57111,2.60383,2.6503,2.71298,2.78233,2.85769,2.94714,3.03653,3.10527,3.21705,3.37252,3.46253,3.46886,3.43163,3.37128,3.29989,3.21991,3.13809,3.0591,2.98059,2.90897,2.85473,2.82599,2.82211,2.84162,2.88207,2.94148,3.04022,3.22947,3.54336,3.8722,26.8,56.6,73.2,CL,Y,Y
72BS,2.40936,2.39333,2.39469,2.42027,2.46269,2.51013,2.54453,2.57111,2.60383,2.6503,2.71298,2.78233,2.85769,2.94714,3.03653,3.10527,3.21705,3.37252,3.46253,3.46886,3.43163,3.37128,3.29989,3.21991,3.13809,3.0591,2.98059,2.90897,2.85473,2.82599,2.82211,2.84162,2.88207,2.94148,3.04022,3.22947,3.54336,3.8722,31,53.5,69,CL,Y,Y
72BS,2.40936,2.39333,2.39469,2.42027,2.46269,2.51013,2.54453,2.57111,2.60383,2.6503,2.71298,2.78233,2.85769,2.94714,3.03653,3.10527,3.21705,3.37252,3.46253,3.46886,3.43163,3.37128,3.29989,3.21991,3.13809,3.0591,2.98059,2.90897,2.85473,2.82599,2.82211,2.84162,2.88207,2.94148,3.04022,3.22947,3.54336,3.8722,34,51.3,66.1,CL,Y,Y
72BS,2.40936,2.39333,2.39469,2.42027,2.46269,2.51013,2.54453,2.57111,2.60383,2.6503,2.71298,2.78233,2.85769,2.94714,3.03653,3.10527,3.21705,3.37252,3.46253,3.46886,3.43163,3.37128,3.29989,3.21991,3.13809,3.0591,2.98059,2.90897,2.85473,2.82599,2.82211,2.84162,2.88207,2.94148,3.04022,3.22947,3.54336,3.8722,31.4,53.2,68.7,CL,Y,Y
75C,2.58822,2.54791,2.53835,2.56051,2.60214,2.65018,2.68703,2.71688,2.75211,2.799,2.8593,2.92467,2.99258,3.07015,3.15223,3.22603,3.33785,3.48083,3.5582,3.55739,3.5151,3.45001,3.37388,3.29044,3.20652,3.1274,3.05211,2.98523,2.93457,2.90659,2.90057,2.91522,2.94764,2.99665,3.08167,3.25275,3.54742,3.8788,25.5,57.6,74.6,CL,Y,Y
72BS,2.40936,2.39333,2.39469,2.42027,2.46269,2.51013,2.54453,2.57111,2.60383,2.6503,2.71298,2.78233,2.85769,2.94714,3.03653,3.10527,3.21705,3.37252,3.46253,3.46886,3.43163,3.37128,3.29989,3.21991,3.13809,3.0591,2.98059,2.90897,2.85473,2.82599,2.82211,2.84162,2.88207,2.94148,3.04022,3.22947,3.54336,3.8722,34.2,51.1,65.8,CL,Y,Y
75C,2.58822,2.54791,2.53835,2.56051,2.60214,2.65018,2.68703,2.71688,2.75211,2.799,2.8593,2.92467,2.99258,3.07015,3.15223,3.22603,3.33785,3.48083,3.5582,3.55739,3.5151,3.45001,3.37388,3.29044,3.20652,3.1274,3.05211,2.98523,2.93457,2.90659,2.90057,2.91522,2.94764,2.99665,3.08167,3.25275,3.54742,3.8788,16.7,64.4,83.4,CL,Y,Y
72BS,2.40936,2.39333,2.39469,2.42027,2.46269,2.51013,2.54453,2.57111,2.60383,2.6503,2.71298,2.78233,2.85769,2.94714,3.03653,3.10527,3.21705,3.37252,3.46253,3.46886,3.43163,3.37128,3.29989,3.21991,3.13809,3.0591,2.98059,2.90897,2.85473,2.82599,2.82211,2.84162,2.88207,2.94148,3.04022,3.22947,3.54336,3.8722,22.1,60,77.9,CL,Y,Y
72BS,2.40936,2.39333,2.39469,2.42027,2.46269,2.51013,2.54453,2.57111,2.60383,2.6503,2.71298,2.78233,2.85769,2.94714,3.03653,3.10527,3.21705,3.37252,3.46253,3.46886,3.43163,3.37128,3.29989,3.21991,3.13809,3.0591,2.98059,2.90897,2.85473,2.82599,2.82211,2.84162,2.88207,2.94148,3.04022,3.22947,3.54336,3.8722,27.2,56.4,72.9,CL,Y,Y
72BS,2.40936,2.39333,2.39469,2.42027,2.46269,2.51013,2.54453,2.57111,2.60383,2.6503,2.71298,2.78233,2.85769,2.94714,3.03653,3.10527,3.21705,3.37252,3.46253,3.46886,3.43163,3.37128,3.29989,3.21991,3.13809,3.0591,2.98059,2.90897,2.85473,2.82599,2.82211,2.84162,2.88207,2.94148,3.04022,3.22947,3.54336,3.8722,26.4,56.9,73.6,CL,Y,Y
72P,2.00823,1.97489,1.95737,1.96585,1.99405,2.02981,2.05299,2.06793,2.08852,2.12141,2.16751,2.21666,2.26689,2.32967,2.41322,2.51892,2.6795,2.8691,2.97401,2.98324,2.94339,2.87605,2.79472,2.70576,2.61778,2.53777,2.46771,2.41151,2.37507,2.36408,2.37834,2.41545,2.47093,2.5416,2.64693,2.83519,3.13549,3.43631,16.6,64.4,83.5,CL,Y,Y
72BS,2.40936,2.39333,2.39469,2.42027,2.46269,2.51013,2.54453,2.57111,2.60383,2.6503,2.71298,2.78233,2.85769,2.94714,3.03653,3.10527,3.21705,3.37252,3.46253,3.46886,3.43163,3.37128,3.29989,3.21991,3.13809,3.0591,2.98059,2.90897,2.85473,2.82599,2.82211,2.84162,2.88207,2.94148,3.04022,3.22947,3.54336,3.8722,35.3,50.3,64.7,CL,Y,Y
72BS,2.40936,2.39333,2.39469,2.42027,2.46269,2.51013,2.54453,2.57111,2.60383,2.6503,2.71298,2.78233,2.85769,2.94714,3.03653,3.10527,3.21705,3.37252,3.46253,3.46886,3.43163,3.37128,3.29989,3.21991,3.13809,3.0591,2.98059,2.90897,2.85473,2.82599,2.82211,2.84162,2.88207,2.94148,3.04022,3.22947,3.54336,3.8722,38.1,48.3,61.9,CL,Y,Y
75C,2.58822,2.54791,2.53835,2.56051,2.60214,2.65018,2.68703,2.71688,2.75211,2.799,2.8593,2.92467,2.99258,3.07015,3.15223,3.22603,3.33785,3.48083,3.5582,3.55739,3.5151,3.45001,3.37388,3.29044,3.20652,3.1274,3.05211,2.98523,2.93457,2.90659,2.90057,2.91522,2.94764,2.99665,3.08167,3.25275,3.54742,3.8788,25.4,57.7,74.7,CL,Y,Y
75C16A,2.5124,2.453,2.4268,2.4378,2.4714,2.5118,2.5403,2.5618,2.5899,2.6314,2.6878,2.7502,2.816,2.8923,2.9739,3.0486,3.1645,3.3111,3.3861,3.3789,3.3288,3.2558,3.1725,3.0826,2.9937,2.911,2.8334,2.7662,2.7172,2.6935,2.6946,2.7187,2.7627,2.8245,2.9245,3.1146,3.4356,3.8146,27,56.5,73.1,CL,Y,Y
72BS28A,2.5796,2.5766,2.5925,2.6302,2.6832,2.741,2.7862,2.8233,2.8656,2.9202,2.9896,3.0646,3.1439,3.2356,3.3281,3.401,3.5131,3.6687,3.7617,3.7712,3.7373,3.6805,3.6133,3.5382,3.4614,3.3876,3.3142,3.2467,3.1947,3.1654,3.1581,3.1718,3.205,3.2569,3.3484,3.5363,3.8809,4.3952,31.5,53.2,68.6,CL,Y,Y
72BS27A,2.3101,2.2865,2.2831,2.3061,2.3472,2.3944,2.4292,2.456,2.4882,2.533,2.592,2.6565,2.7237,2.8019,2.8879,2.9706,3.0984,3.2623,3.3558,3.3639,3.3273,3.2664,3.1942,3.1145,3.0345,2.9596,2.8888,2.8271,2.7822,2.761,2.763,2.7865,2.8288,2.888,2.9845,3.1706,3.4863,3.8573,26.3,57,73.8,CL,Y,Y
72BS15A,2.3436,2.2974,2.2789,2.2913,2.3231,2.3612,2.3885,2.4092,2.4364,2.4767,2.5318,2.5932,2.6592,2.737,2.8176,2.8853,2.992,3.1346,3.2138,3.2148,3.1747,3.1124,3.0396,2.9595,2.8789,2.8027,2.7296,2.6647,2.6173,2.5946,2.5957,2.6189,2.6613,2.7207,2.8155,2.9957,3.3001,3.651,28.7,55.2,71.4,CL,Y,Y
72BS13A,2.2574,2.1926,2.1594,2.1617,2.1868,2.2199,2.2423,2.2576,2.2793,2.3133,2.3608,2.4136,2.4688,2.5346,2.6132,2.7004,2.8333,2.9939,3.0785,3.0768,3.0297,2.9569,2.8711,2.7777,2.685,2.5996,2.5226,2.4585,2.4142,2.3963,2.4043,2.436,2.4869,2.5541,2.6564,2.8431,3.1495,3.4847,16.2,64.9,83.8,CL,Y,Y
72BS12A,2.0595,2.0202,2.0022,2.0128,2.0426,2.0795,2.1052,2.123,2.1451,2.1772,2.2199,2.2656,2.3105,2.3637,2.435,2.5268,2.6653,2.8237,2.9071,2.9098,2.8698,2.8059,2.7299,2.6478,2.5669,2.4936,2.4294,2.3775,2.342,2.3281,2.336,2.3638,2.4077,2.466,2.5573,2.7275,3.0092,3.3211,16.2,64.9,83.8,CL,N,N
72BS12A,2.3511,2.293,2.266,2.2729,2.3013,2.3367,2.3606,2.378,2.4026,2.4418,2.4976,2.5608,2.6305,2.7133,2.7962,2.8611,2.9655,3.1077,3.1865,3.187,3.1463,3.0832,3.0094,2.9276,2.845,2.7666,2.6908,2.6236,2.5751,2.5532,2.5569,2.5839,2.6312,2.6961,2.7977,2.9853,3.2963,3.6473,30.5,53.9,69.5,CL,Y,Y
72BS11A,2.5796,2.5096,2.4773,2.4833,2.5137,2.5522,2.5786,2.5978,2.6252,2.6686,2.7303,2.8009,2.8788,2.9709,3.0641,3.1378,3.2538,3.4134,3.5,3.4936,3.4402,3.3626,3.2749,3.1796,3.0845,2.9949,2.9085,2.8321,2.7766,2.7506,2.7529,2.7819,2.8344,2.907,3.0199,3.2296,3.584,4.0126,30.5,53.9,69.5,CL,Y,Y
65C21A,2.461,2.4806,2.5049,2.5431,2.5932,2.6466,2.6876,2.72,2.7567,2.8045,2.8661,2.9328,3.0046,3.0896,3.1743,3.2388,3.3438,3.4924,3.5822,3.5934,3.5627,3.5092,3.4444,3.3702,3.2926,3.216,3.1377,3.0637,3.0041,2.967,2.9523,2.9592,2.9866,3.0335,3.1204,3.3018,3.6261,4.0415,34.2,51.2,65.8,CL,Y,Y
75C29A,2.3438,2.358,2.3772,2.411,2.4564,2.505,2.5418,2.5713,2.6059,2.6528,2.7146,2.7814,2.8533,2.9381,3.0181,3.071,3.1624,3.2977,3.3812,3.395,3.3716,3.3277,3.2732,3.2093,3.1415,3.0735,3.0021,2.9338,2.8789,2.8457,2.8338,2.8424,2.8711,2.919,3.0063,3.1832,3.4912,3.868,37.1,49,63,CL,Y,Y
75C23A,2.3032,2.2751,2.27,2.2916,2.3297,2.3726,2.4052,2.4311,2.4621,2.5041,2.5584,2.6165,2.6762,2.7439,2.8129,2.8697,2.9603,3.0794,3.1453,3.1484,3.1176,3.068,3.0091,2.9436,2.8772,2.8141,2.7527,2.6971,2.6548,2.632,2.6283,2.642,2.6717,2.7166,2.7946,2.9508,3.2205,3.5392,30,54.2,70,CL,Y,Y
72BS9A,2.1417,2.159,2.179,2.2126,2.2567,2.3038,2.3397,2.3675,2.3988,2.4396,2.4915,2.5463,2.6035,2.6717,2.7434,2.8042,2.9031,3.036,3.1163,3.1313,3.11,3.0673,3.0126,2.9485,2.8812,2.815,2.7488,2.6874,2.639,2.6105,2.6014,2.6108,2.637,2.6797,2.7569,2.9148,3.189,3.5079,28.3,55.5,71.7,CL,Y,Y
72BS9A,2.262,2.2406,2.2377,2.2606,2.301,2.3475,2.3822,2.4088,2.4394,2.48,2.5316,2.5864,2.6415,2.7053,2.7835,2.8746,3.0129,3.1778,3.2705,3.2812,3.2478,3.1885,3.1157,3.0347,2.9533,2.8777,2.8091,2.7511,2.7092,2.6896,2.692,2.7144,2.7534,2.8072,2.8955,3.0684,3.3633,3.701,19.1,62.4,81,CL,Y,Y
72BS5A,2.2535,2.272,2.2922,2.326,2.3729,2.4248,2.4642,2.495,2.5297,2.575,2.6333,2.6956,2.7602,2.8368,2.9242,3.0122,3.1489,3.3273,3.4396,3.4653,3.4428,3.3907,3.3212,3.2389,3.1522,3.0679,2.9864,2.9131,2.8573,2.8271,2.8223,2.8411,2.8803,2.9377,3.0338,3.2218,3.5437,3.9126,25,57.9,75,CL,Y,Y
72BS31A,2.4961,2.4347,2.4074,2.4165,2.4473,2.4845,2.5106,2.5304,2.5569,2.5971,2.6524,2.714,2.7795,2.8558,2.9344,2.9994,3.1029,3.239,3.3094,3.3032,3.2566,3.1885,3.1103,3.0251,2.94,2.8598,2.7829,2.7149,2.6647,2.6398,2.6396,2.662,2.7047,2.7653,2.8635,3.0497,3.3632,3.7282,28.9,55,71.1,CL,Y,Y
72BS2A,2.2458,2.2692,2.2946,2.3335,2.3833,2.4358,2.4757,2.5072,2.5426,2.5892,2.6495,2.7148,2.7855,2.8694,2.9518,3.0097,3.1043,3.2409,3.3282,3.3486,3.3316,3.2926,3.2412,3.1795,3.1133,3.0473,2.9789,2.9135,2.8615,2.831,2.8211,2.8301,2.8569,2.9003,2.9793,3.1429,3.4311,3.7757,33.9,51.3,66.1,CL,Y,Y
72BS24A,2.4435,2.3957,2.3772,2.3913,2.4254,2.4653,2.4935,2.5147,2.5427,2.5841,2.6411,2.7051,2.775,2.8576,2.9409,3.0071,3.1121,3.2539,3.3299,3.3258,3.2809,3.2153,3.1413,3.0613,2.9811,2.9053,2.8319,2.7661,2.7176,2.6936,2.6935,2.7156,2.7577,2.8176,2.9146,3.0999,3.4155,3.7853,31,53.5,69.1,CL,Y,Y
72BS21A,2.4456,2.4266,2.4285,2.4563,2.5005,2.5492,2.5859,2.6153,2.6505,2.6988,2.7624,2.8317,2.9066,2.9945,3.0782,3.1377,3.2357,3.3741,3.4545,3.4615,3.4297,3.3766,3.313,3.2411,3.167,3.095,3.0225,2.9558,2.9047,2.8768,2.8713,2.8869,2.9216,2.9742,3.0645,3.2448,3.5596,3.9459,32.8,52.1,67.2,CL,Y,Y
72BS20A,2.3796,2.3505,2.3436,2.3671,2.4097,2.4581,2.4934,2.5205,2.5532,2.5984,2.6582,2.7232,2.7913,2.8711,2.9597,3.0469,3.1817,3.3519,3.447,3.4532,3.4131,3.3477,3.2702,3.1845,3.0987,3.0182,2.9428,2.8774,2.8298,2.8068,2.8085,2.8329,2.8769,2.9385,3.0389,3.2336,3.5662,3.9652,25.6,57.5,74.5,CL,Y,Y
72BS18A,2.3645,2.3566,2.3654,2.3967,2.4434,2.495,2.5346,2.5659,2.6013,2.6473,2.7056,2.7683,2.8337,2.9098,2.9924,3.0705,3.1904,3.344,3.4333,3.4443,3.4134,3.3588,3.2923,3.2178,3.1421,3.0705,3.0023,2.9415,2.8957,2.8712,2.8677,2.8833,2.9155,2.9632,3.046,3.2149,3.5131,3.8775,25.8,57.4,74.3,CL,Y,Y
72BS17A,2.4136,2.3537,2.3255,2.3325,2.3625,2.4004,2.4264,2.4454,2.472,2.5135,2.5717,2.6369,2.7061,2.7881,2.8779,2.9619,3.0924,3.2619,3.3575,3.3622,3.3186,3.2475,3.1624,3.0677,2.9721,2.8819,2.7972,2.7239,2.672,2.6496,2.6559,2.6883,2.7429,2.8166,2.9292,3.1344,3.471,3.8427,25.5,57.6,74.5,CL,Y,Y
72BS16A,2.2916,2.2518,2.2358,2.2493,2.2823,2.322,2.3497,2.3699,2.396,2.4348,2.4878,2.5459,2.6075,2.6814,2.764,2.8441,2.9691,3.1281,3.2151,3.2169,3.1744,3.1076,3.0291,2.943,2.8569,2.7764,2.701,2.6358,2.5889,2.5674,2.5708,2.5973,2.6437,2.7083,2.8104,3.0009,3.3178,3.6753,25.4,57.7,74.7,CL,Y,Y
72BS15A,2.4015,2.4221,2.4484,2.4885,2.5415,2.5995,2.645,2.6813,2.7206,2.7694,2.8293,2.8921,2.9553,3.0287,3.1148,3.2071,3.3479,3.5264,3.635,3.6547,3.6262,3.5693,3.497,3.4142,3.3291,3.248,3.1712,3.1033,3.0513,3.0223,3.0158,3.0305,3.0637,3.114,3.2028,3.3848,3.7093,4.1223,22.7,59.6,77.3,CL,Y,Y
72BS14A,2.3755,2.3084,2.2752,2.2794,2.3067,2.342,2.3663,2.384,2.4081,2.4449,2.4951,2.5496,2.6056,2.6715,2.7486,2.8335,2.9649,3.123,3.2057,3.2042,3.1577,3.0849,2.9982,2.9029,2.8077,2.7195,2.6395,2.5726,2.5259,2.5062,2.5131,2.544,2.5947,2.6621,2.7659,2.9563,3.27,3.6156,20.1,61.6,79.9,CL,Y,Y
72BS14A,2.243,2.2655,2.2902,2.3289,2.3797,2.4344,2.4764,2.5088,2.5435,2.5864,2.6389,2.6932,2.7474,2.811,2.8888,2.9781,3.115,3.2808,3.3769,3.3919,3.3632,3.3091,3.2416,3.1656,3.0883,3.0154,2.9473,2.8876,2.8419,2.8159,2.81,2.8231,2.8525,2.8975,2.9783,3.1456,3.4397,3.7903,20.8,61.1,79.3,CL,Y,Y
72BS13A,1.9629,1.9657,1.9732,1.995,2.0289,2.0667,2.0932,2.1123,2.136,2.1711,2.2195,2.2729,2.3317,2.4031,2.4754,2.5337,2.6299,2.7609,2.8377,2.8468,2.8211,2.7773,2.7252,2.6667,2.6069,2.549,2.4913,2.4384,2.3988,2.3792,2.3793,2.398,2.4341,2.4863,2.5718,2.7341,3.0051,3.3092,30.8,53.6,69.2,CL,Y,Y
75C4A,2.3741,2.4054,2.4387,2.4844,2.5403,2.599,2.6455,2.6833,2.7238,2.7733,2.834,2.8986,2.9666,3.0454,3.1258,3.1913,3.2945,3.4346,3.5213,3.5395,3.5192,3.4763,3.4205,3.3546,3.2846,3.2151,3.1446,3.0778,3.0235,2.989,2.9738,2.9768,2.9961,3.0311,3.1017,3.2556,3.5295,3.8392,30.5,53.9,69.5,CL,Y,Y
75C19A,2.523,2.5482,2.5786,2.6227,2.6781,2.736,2.7807,2.8174,2.8598,2.9165,2.9908,3.0717,3.1602,3.2637,3.3534,3.3981,3.4815,3.6181,3.7036,3.7156,3.6893,3.6434,3.5879,3.5224,3.4518,3.3787,3.2984,3.219,3.1536,3.1116,3.0925,3.0963,3.1226,3.1711,3.2633,3.4515,3.7737,4.1343,42,45.5,58.1,CL,Y,Y
75C15A,2.5857,2.5362,2.5165,2.5301,2.564,2.6043,2.6339,2.6569,2.6857,2.7269,2.7819,2.8422,2.9053,2.9779,3.0548,3.1263,3.2386,3.3816,3.4583,3.4573,3.4146,3.3487,3.2712,3.186,3.1001,3.0191,2.9423,2.8745,2.8236,2.7962,2.7922,2.8097,2.8457,2.8984,2.9876,3.1629,3.4608,3.7901,27.5,56.1,72.6,CL,Y,Y
75C14A,2.4098,2.4069,2.4218,2.4578,2.508,2.5624,2.6049,2.6402,2.6807,2.7335,2.801,2.8752,2.9551,3.0478,3.1384,3.1989,3.2909,3.4253,3.5078,3.5198,3.4943,3.4491,3.3947,3.3326,3.2683,3.2057,3.141,3.0795,3.0314,3.0043,2.9966,3.0072,3.0348,3.0786,3.1574,3.3183,3.5986,3.9149,35.6,50.1,64.4,CL,Y,Y
75C12A,2.3435,2.3153,2.3124,2.3379,2.3812,2.4307,2.4695,2.5009,2.5366,2.5821,2.6383,2.6975,2.7566,2.8232,2.8994,2.9813,3.1041,3.2511,3.3321,3.3386,3.3052,3.2489,3.181,3.1063,3.0317,2.9626,2.8993,2.845,2.8052,2.7851,2.7844,2.8015,2.8334,2.8793,2.9578,3.1156,3.3868,3.6876,20.2,61.5,79.9,CL,Y,Y
72BS9A,2.4959,2.5232,2.5544,2.6,2.6582,2.7201,2.7675,2.8055,2.8482,2.9044,2.9772,3.0565,3.1419,3.2429,3.3433,3.4175,3.5358,3.7057,3.8134,3.8344,3.8093,3.7585,3.6946,3.6197,3.5407,3.4625,3.3824,3.3069,3.2477,3.2136,3.2035,3.2164,3.2505,3.304,3.3987,3.5874,3.9059,4.2375,33.5,51.9,66.5,CL,Y,Y
72BS29A,2.2946,2.3046,2.3198,2.3511,2.3957,2.4445,2.4806,2.5078,2.5389,2.5805,2.6344,2.6919,2.752,2.8238,2.9041,2.9825,3.1076,3.2691,3.3624,3.3728,3.3395,3.2819,3.2118,3.1331,3.0526,2.9755,2.9009,2.8339,2.7823,2.7534,2.7474,2.7632,2.7983,2.8516,2.9434,3.124,3.4281,3.7566,26,57.3,74,CL,Y,Y
72BS29A,2.33,2.3401,2.3585,2.3944,2.4437,2.4971,2.5376,2.5691,2.604,2.6489,2.7055,2.7655,2.8276,2.9006,2.9816,3.0608,3.1847,3.3429,3.4334,3.443,3.4101,3.354,3.2865,3.2113,3.1352,3.0628,2.9932,2.9309,2.8828,2.8557,2.8493,2.8629,2.8941,2.9419,3.0268,3.1985,3.4934,3.8215,26.5,56.9,73.6,CL,Y,Y
72BS28A,2.5197,2.5026,2.5075,2.5383,2.5852,2.6364,2.6755,2.7074,2.7447,2.7949,2.8602,2.9312,3.0073,3.096,3.1811,3.241,3.3385,3.477,3.5579,3.5649,3.5327,3.4792,3.4152,3.3427,3.2682,3.1958,3.1229,3.0554,3.0031,2.9738,2.9663,2.9795,3.0114,3.0606,3.1469,3.3201,3.6172,3.9462,33.1,52,67,CL,Y,Y
72BS28A,2.4518,2.4052,2.3874,2.4021,2.4383,2.4816,2.5124,2.5356,2.5654,2.6091,2.6686,2.7346,2.8047,2.8875,2.9775,3.0603,3.1881,3.3541,3.4454,3.4456,3.3988,3.327,3.2436,3.1525,3.0617,2.9767,2.8963,2.8262,2.7754,2.7516,2.7541,2.7809,2.8288,2.8953,3.0007,3.1967,3.5181,3.8576,26.8,56.6,73.2,CL,Y,Y
72BS28A,2.1823,2.1551,2.1454,2.1609,2.1942,2.234,2.2618,2.2816,2.3062,2.3416,2.3891,2.4405,2.493,2.5561,2.6343,2.724,2.8616,3.0281,3.1186,3.1229,3.0825,3.0176,2.9407,2.8567,2.7734,2.6966,2.6269,2.5682,2.5269,2.5089,2.5142,2.5411,2.5866,2.6481,2.7452,2.9264,3.2243,3.5421,20.7,61.2,79.4,CL,Y,Y
