SampleID,Sp1*,Sp2*,Sp3*,Sp4*,Sp5*,Sp6,Sp7,Sp8,Sp9,Sp10,Sp11,Sp12,Sp13,Sp14,Sp15,Sp16,Sp17,Sp18,Sp19,Sp20,Sp21,Sp22,Sp23,Sp24,Sp25,Sp26,Sp27,Sp28,Sp29,Sp30,Sp31,Sp32,Sp33,Sp34*,Sp35*,Sp36*,Sp37*,Sp38*,Cal1,Cal2,Cal3,Product,Exclude,Exclude,Exclude,Exclude
85P19A,1.69346,1.67555,1.66335,1.6712,1.69525,1.72581,1.74502,1.75573,1.76973,1.7923,1.82346,1.85627,1.88784,1.92953,1.99883,2.10442,2.26291,2.43747,2.53311,2.54665,2.51692,2.46146,2.39206,2.31556,2.23983,2.17195,2.11532,2.07228,2.04596,2.04072,2.0565,2.09116,2.14009,2.20059,2.29011,2.45103,2.71036,2.97884,8.2,71.2,91.8,8,N,N,N,N
85P19B,1.7503,1.72725,1.71238,1.71904,1.74326,1.77486,1.79498,1.80646,1.82158,1.84568,1.87904,1.91451,1.94927,1.99474,2.0691,2.18162,2.3496,2.53571,2.63835,2.65229,2.61969,2.55961,2.48471,2.40225,2.32057,2.24742,2.18642,2.14012,2.11198,2.10662,2.12378,2.16109,2.21341,2.27763,2.372,2.54075,2.81144,3.08809,8.2,71.2,91.8,8,N,N,N,N
B23,1.9831,1.9067,1.8628,1.8558,1.8722,1.8976,1.9139,1.923,1.9362,1.9581,1.9882,2.0211,2.0533,2.0927,2.1532,2.2417,2.3729,2.5128,2.5754,2.5616,2.5082,2.433,2.3476,2.2585,2.173,2.0975,2.0348,1.9869,1.9562,1.9466,1.9579,1.9884,2.0336,2.091,2.1768,2.3333,2.5899,2.869,8.3,71.3,91.7,CL,Y,Y,Y,Y
B29,2.0517,1.9709,1.9251,1.9166,1.9324,1.9576,1.9742,1.9837,1.9976,2.0206,2.0523,2.0866,2.1195,2.1594,2.2207,2.3107,2.4442,2.5873,2.6517,2.6368,2.5808,2.5021,2.4129,2.3197,2.2302,2.1511,2.0851,2.0345,2.0018,1.991,2.0018,2.0327,2.0792,2.1383,2.2272,2.3885,2.6518,2.9385,8.3,71.3,91.7,CL,Y,Y,Y,Y
6R1,1.9057,1.9336,1.9639,2.0041,2.0524,2.1033,2.1453,2.179,2.212,2.2479,2.2869,2.3241,2.3563,2.3901,2.4388,2.5103,2.6141,2.7249,2.7887,2.8044,2.7919,2.7611,2.7193,2.6716,2.6234,2.5789,2.5398,2.5069,2.481,2.4642,2.4563,2.4566,2.4633,2.4766,2.5101,2.5963,2.7595,2.9522,3.4,73.1,91.6,92.8,Y,Y,Y,Y
B26,2.0743,1.9975,1.9547,1.9498,1.969,1.9972,2.0159,2.0272,2.0429,2.0678,2.102,2.139,2.1751,2.2184,2.2828,2.3741,2.5101,2.657,2.724,2.7102,2.6548,2.5764,2.4873,2.3941,2.3044,2.2247,2.1577,2.1056,2.0713,2.059,2.0686,2.0985,2.1439,2.2026,2.2919,2.4562,2.7258,3.0187,8.5,71.2,91.5,CL,N,N,N,N
85P7A,1.73208,1.70312,1.68329,1.68641,1.70637,1.73285,1.74905,1.75768,1.77025,1.7919,1.8225,1.85416,1.88363,1.92186,1.98487,2.08059,2.22604,2.38617,2.47447,2.48939,2.46433,2.41402,2.34883,2.27545,2.20191,2.13532,2.07906,2.03609,2.00949,2.00382,2.01888,2.0523,2.09985,2.15913,2.2469,2.40338,2.65321,2.91264,8.7,70.95,91.3,13,N,N,N,N
85P7B,1.71172,1.6828,1.66353,1.66618,1.6853,1.71092,1.7266,1.7349,1.74706,1.7678,1.79705,1.82772,1.857,1.89497,1.95667,2.04984,2.19093,2.34611,2.43157,2.44568,2.42082,2.37157,2.30813,2.23696,2.16568,2.10127,2.04705,2.00568,1.98035,1.97522,1.99018,2.02272,2.06864,2.12541,2.20925,2.35962,2.60206,2.85734,8.7,70.95,91.3,13,N,N,N,N
6R2,1.8971,1.9267,1.9643,2.0074,2.0544,2.1023,2.1457,2.186,2.2259,2.2673,2.311,2.3528,2.3895,2.4277,2.4806,2.5565,2.664,2.7806,2.8474,2.8601,2.8432,2.8086,2.7643,2.7156,2.6673,2.6231,2.5848,2.5531,2.5292,2.5139,2.5071,2.5083,2.516,2.5309,2.5683,2.663,2.8373,3.0328,3.4,71.1,91.2,CL,Y,Y,Y,Y
B12,2.1411,2.0745,2.0418,2.0452,2.0718,2.1067,2.1319,2.1498,2.1718,2.2028,2.2429,2.2856,2.3273,2.3763,2.4445,2.5369,2.6723,2.82,2.8895,2.8788,2.8262,2.7507,2.6644,2.5738,2.4866,2.4089,2.3429,2.2909,2.2556,2.2414,2.2481,2.2741,2.3154,2.3701,2.4559,2.6175,2.8868,3.1823,8.8,70.9,91.2,CL,Y,Y,Y,Y
6R2,1.949,1.9742,2.0045,2.0463,2.0968,2.1503,2.1944,2.2297,2.2643,2.3021,2.3433,2.383,2.4181,2.4554,2.508,2.5838,2.6926,2.8079,2.8716,2.8829,2.8652,2.8298,2.7851,2.7362,2.6879,2.6441,2.6063,2.5747,2.5502,2.5345,2.5276,2.5287,2.5365,2.5509,2.5861,2.6756,2.8447,3.0452,3.4,73.1,91.2,92.1,Y,Y,Y,Y
B18,2.0882,2.0161,1.9784,1.9776,1.9998,2.0304,2.0517,2.0659,2.0845,2.1118,2.1483,2.188,2.2276,2.2743,2.3388,2.4251,2.552,2.6901,2.7535,2.7403,2.6874,2.6127,2.5282,2.4399,2.3548,2.279,2.2146,2.1639,2.1298,2.1164,2.1237,2.1499,2.191,2.2447,2.3283,2.4847,2.7454,3.0335,9.1,70.7,90.9,CL,Y,Y,Y,Y
85P7A,1.6622,1.6452,1.6322,1.6373,1.6572,1.683,1.6996,1.7091,1.722,1.7427,1.7715,1.8013,1.8293,1.8653,1.9249,2.016,2.1544,2.3074,2.3954,2.4156,2.3981,2.3558,2.2985,2.2325,2.1654,2.104,2.0521,2.0118,1.9867,1.9809,1.9941,2.0239,2.0662,2.1186,2.1969,2.3389,2.5684,2.8088,9.1,70.725,90.9,64.5,N,N,N,N
85L7A,2.0222,2.0405,2.0606,2.0927,2.1348,2.1802,2.2148,2.2409,2.269,2.3043,2.3479,2.3931,2.4388,2.4935,2.5599,2.633,2.7438,2.8786,2.9576,2.9724,2.9521,2.9115,2.8601,2.802,2.7431,2.688,2.6364,2.5913,2.5573,2.5392,2.5366,2.5486,2.5732,2.6102,2.6762,2.8125,3.0506,3.3232,9.1,70.75,90.9,60.2,Y,Y,Y,Y
B16,2.0101,1.9417,1.9048,1.9036,1.9246,1.9533,1.9728,1.9853,2.0019,2.0272,2.0613,2.0978,2.1333,2.1758,2.2359,2.318,2.4396,2.5709,2.6304,2.6182,2.5687,2.4985,2.4187,2.335,2.2543,2.1824,2.1213,2.0733,2.0411,2.0288,2.0365,2.0623,2.1029,2.1564,2.2388,2.3917,2.6437,2.9205,9.3,70.5,90.7,CL,N,N,N,N
85B5A,2.04367,2.05818,2.07416,2.10508,2.14885,2.19735,2.23298,2.25862,2.28612,2.32093,2.36387,2.4078,2.44986,2.50098,2.57369,2.67203,2.82092,2.99134,3.08481,3.09469,3.06068,3.00172,2.92975,2.85085,2.77229,2.70014,2.63595,2.58242,2.54313,2.52313,2.52283,2.5412,2.57501,2.62331,2.70537,2.86814,3.14321,3.44065,9.4,70.5,90.6,CL,Y,Y,Y,Y
11R2,2.0417,2.0487,2.0711,2.1042,2.145,2.1879,2.2257,2.2609,2.2974,2.3374,2.3818,2.4258,2.4655,2.5085,2.5672,2.6479,2.765,2.8974,2.9721,2.9813,2.9551,2.9074,2.8478,2.7822,2.7168,2.6566,2.6037,2.5601,2.5281,2.5097,2.5049,2.5127,2.5304,2.5584,2.6143,2.7384,2.9572,3.1971,9.2,70.5,90.5,CL,N,N,N,N
11R1,2.0643,2.0747,2.0998,2.1359,2.18,2.2257,2.2663,2.3037,2.342,2.3837,2.4299,2.4753,2.516,2.5595,2.6175,2.6963,2.8103,2.9385,3.0124,3.0261,3.0055,2.9628,2.9068,2.8434,2.779,2.7192,2.6659,2.6216,2.5885,2.5688,2.5625,2.5682,2.5831,2.6077,2.6596,2.779,2.9899,3.2216,9.2,70.5,90.5,CL,N,N,N,N
B13,2.1643,2.0979,2.0654,2.0694,2.0965,2.1324,2.1582,2.1765,2.199,2.2303,2.2707,2.3138,2.3559,2.4055,2.4766,2.5752,2.7199,2.8786,2.9549,2.9449,2.8903,2.811,2.7202,2.6247,2.5325,2.4504,2.3808,2.3262,2.2893,2.2745,2.2815,2.3086,2.3518,2.4084,2.4968,2.6631,2.9412,3.2476,9.5,70.3,90.5,CL,N,N,N,N
13R1,1.9982,1.9797,1.9789,2.0015,2.0384,2.0799,2.1122,2.1371,2.1637,2.1962,2.2347,2.2734,2.3083,2.3464,2.3983,2.4693,2.5743,2.6883,2.7505,2.7599,2.7385,2.6967,2.6424,2.5812,2.5193,2.4622,2.4122,2.3708,2.3403,2.3237,2.3208,2.3301,2.3491,2.3768,2.428,2.5388,2.7354,2.9601,8.9,70,90.4,89.9,N,N,N,N
13R3,1.966,1.9512,1.953,1.9777,2.0165,2.0597,2.0931,2.1184,2.145,2.1769,2.2146,2.253,2.2891,2.329,2.3829,2.4561,2.5634,2.679,2.7396,2.7445,2.7185,2.6737,2.6189,2.5592,2.5,2.4465,2.4001,2.362,2.3339,2.3187,2.3161,2.3249,2.3426,2.3685,2.4171,2.5251,2.7207,2.9474,8.9,70,90.4,89.9,N,N,N,N
P9,1.5025,1.4912,1.4821,1.4895,1.5113,1.5386,1.5559,1.5653,1.5776,1.5974,1.6254,1.6547,1.6827,1.7192,1.7784,1.8667,2.0006,2.1481,2.2297,2.2439,2.222,2.1784,2.1229,2.061,1.9995,1.9443,1.8978,1.8623,1.8408,1.8372,1.8514,1.8819,1.9249,1.9787,2.0587,2.2021,2.4333,2.6783,9.7,70.2,90.3,Pork,N,N,N,N
85P,1.72582,1.70268,1.68658,1.69119,1.71245,1.74066,1.75807,1.76763,1.78129,1.80427,1.83676,1.87088,1.90395,1.9472,2.01586,2.11704,2.27024,2.44201,2.53816,2.55399,2.52687,2.47369,2.40578,2.32981,2.25387,2.18519,2.12701,2.0823,2.05477,2.04899,2.06472,2.0997,2.14929,2.21107,2.30193,2.46425,2.7247,2.99594,9.7,70.5,90.3,24,Y,Y,Y,Y
12R1,2.1027,2.0958,2.1048,2.134,2.1765,2.2236,2.2613,2.2913,2.3226,2.3593,2.4018,2.4443,2.4829,2.5247,2.5814,2.6587,2.7724,2.8981,2.9682,2.9794,2.9565,2.9117,2.8538,2.7886,2.7227,2.6619,2.6083,2.5636,2.5301,2.5109,2.5056,2.5129,2.5302,2.5565,2.6076,2.7217,2.9287,3.1701,8.9,69.9,90.2,89,N,N,N,N
B25,2.0428,1.965,1.9206,1.9141,1.9316,1.9582,1.9752,1.985,1.9991,2.0223,2.0542,2.0886,2.1213,2.1611,2.2224,2.3124,2.4465,2.5894,2.6533,2.6388,2.5838,2.5066,2.4188,2.3272,2.2392,2.1615,2.0966,2.0468,2.0144,2.0034,2.0139,2.044,2.0894,2.1475,2.2354,2.3962,2.6585,2.9434,9.9,70,90.1,CL,Y,Y,Y,Y
12R2,2.0534,2.0508,2.0617,2.0907,2.1322,2.1782,2.215,2.2439,2.2738,2.309,2.3497,2.3902,2.4267,2.4666,2.5218,2.5978,2.7101,2.8339,2.9024,2.9126,2.8895,2.8453,2.7888,2.7256,2.662,2.6036,2.5522,2.5095,2.4775,2.4593,2.4547,2.4624,2.4799,2.5069,2.5585,2.6724,2.8772,3.1161,8.9,69.9,90.1,89.8,N,N,N,N
15R2,2.01,1.9923,1.9918,2.0139,2.0507,2.0925,2.1246,2.1488,2.1749,2.2069,2.2454,2.2843,2.3199,2.3599,2.4154,2.4916,2.6049,2.7282,2.7936,2.7996,2.7724,2.7245,2.6651,2.5997,2.5348,2.4755,2.4241,2.382,2.3511,2.3349,2.3332,2.3447,2.3665,2.3982,2.4552,2.5756,2.7868,3.0281,9,69.8,90.1,89.6,N,N,N,N
13R2,1.9531,1.9633,1.9862,2.0191,2.0593,2.1012,2.1379,2.1716,2.2058,2.2432,2.2845,2.3255,2.363,2.404,2.4597,2.5363,2.6469,2.7705,2.8394,2.848,2.8239,2.7802,2.7257,2.666,2.6062,2.5512,2.5029,2.463,2.4336,2.4165,2.412,2.4188,2.4345,2.459,2.5093,2.6239,2.8279,3.0531,8.9,70,89.9,CL,N,N,N,N
13R1,1.9533,1.9395,1.9463,1.9688,2.0018,2.0375,2.0686,2.0976,2.1287,2.1641,2.2046,2.245,2.2815,2.3209,2.3743,2.4478,2.5544,2.6735,2.7395,2.7476,2.7233,2.6786,2.6218,2.5586,2.4952,2.4367,2.3856,2.3439,2.3142,2.2986,2.2968,2.3074,2.3278,2.3576,2.4136,2.5335,2.7399,2.9631,8.9,70,89.9,CL,N,N,N,N
14R2,2.0122,2.0067,2.0148,2.0421,2.0824,2.1273,2.1626,2.1897,2.2183,2.2522,2.2919,2.3316,2.3679,2.4077,2.4627,2.5381,2.6497,2.7718,2.8375,2.8448,2.8194,2.7743,2.7186,2.6575,2.5968,2.5415,2.493,2.4527,2.4225,2.4056,2.402,2.4103,2.4285,2.4562,2.5087,2.6233,2.8277,3.0638,10.8,69.1,89.9,89.1,Y,Y,Y,Y
12R2,2.0168,2.0185,2.0372,2.0674,2.1053,2.1454,2.181,2.2146,2.2496,2.2882,2.3312,2.3739,2.4121,2.4537,2.5104,2.589,2.7029,2.8321,2.9051,2.9143,2.8887,2.8417,2.7826,2.7175,2.6524,2.5925,2.5399,2.4966,2.4654,2.4479,2.444,2.4526,2.4714,2.5004,2.5566,2.6795,2.8952,3.1322,8.9,69.9,89.8,CL,N,N,N,N
12R1,1001.90002,1.8649,1.8873,1.9196,1.9591,2,2.0364,2.0699,2.1043,2.1418,2.1832,2.224,2.2605,2.2996,2.3518,2.4227,2.5252,2.6405,2.7069,2.7191,2.7004,2.6618,2.6113,2.5542,2.4962,2.4424,2.3946,2.3547,2.325,2.3074,2.3018,2.3071,2.3206,2.3429,2.3897,2.4973,2.6871,2.8955,8.9,69.9,89.8,CL,N,N,N,N
85B27A,1.8839,1.8208,1.7863,1.7853,1.804,1.8295,1.8464,1.8568,1.8711,1.8936,1.9241,1.9568,1.9889,2.0268,2.0804,2.154,2.2637,2.3807,2.4355,2.4295,2.3905,2.3316,2.2623,2.1881,2.1155,2.0504,1.995,1.9515,1.9229,1.9131,1.922,1.9474,1.9859,2.0355,2.1113,2.2513,2.4816,2.7343,10.2,69.7,89.8,CL,Y,Y,Y,Y
B10,2.0871,2.1066,2.1291,2.1654,2.2134,2.2648,2.304,2.3341,2.3665,2.4077,2.4594,2.5152,2.5739,2.6435,2.72,2.7925,2.9025,3.0416,3.1219,3.1323,3.1064,3.0617,3.0087,2.9504,2.8918,2.8366,2.7832,2.735,2.6978,2.6769,2.6718,2.6819,2.7054,2.7423,2.8102,2.9536,3.2062,3.4959,10.2,69.8,89.8,CL,Y,Y,Y,Y
B15,1.9944,1.9322,1.9003,1.9023,1.9251,1.9554,1.9767,1.9912,2.0095,2.0361,2.0711,2.1083,2.1445,2.187,2.246,2.325,2.4418,2.5688,2.6273,2.6165,2.5695,2.5026,2.4265,2.3466,2.2696,2.2008,2.1419,2.0952,2.0634,2.0504,2.0561,2.0791,2.1163,2.166,2.2444,2.3916,2.6368,2.9093,10.2,69.8,89.8,CL,N,N,N,N
15R1,1.9453,1.9531,1.9754,2.0077,2.0468,2.0878,2.1242,2.1581,2.193,2.231,2.2731,2.3149,2.3531,2.3945,2.4496,2.5242,2.6317,2.7524,2.8208,2.8311,2.8092,2.7675,2.7147,2.6563,2.5976,2.5435,2.4961,2.4567,2.4281,2.4116,2.4072,2.4137,2.4288,2.4525,2.5009,2.6128,2.8108,3.0297,9,69.8,89.7,CL,N,N,N,N
15R2,1.965,1.9528,1.9607,1.9833,2.0163,2.0523,2.0833,2.1119,2.1425,2.1776,2.2181,2.2587,2.2957,2.3368,2.3933,2.4714,2.5853,2.7129,2.7821,2.7872,2.7578,2.7077,2.6465,2.5799,2.5139,2.4537,2.4014,2.359,2.3289,2.3135,2.3126,2.3249,2.3478,2.3808,2.4417,2.57,2.7892,3.0243,9,69.8,89.7,CL,N,N,N,N
B11,2.1361,2.0589,2.0178,2.0165,2.0396,2.0712,2.0929,2.1074,2.1265,2.1549,2.1929,2.2337,2.2737,2.321,2.3876,2.4784,2.6121,2.7567,2.8219,2.8073,2.7513,2.6726,2.5833,2.4899,2.4001,2.3202,2.2523,2.1991,2.1635,2.1496,2.1578,2.186,2.2303,2.2883,2.378,2.5442,2.8176,3.1145,10.3,69.6,89.7,CL,N,N,N,N
11R2,2.093,2.0952,2.11,2.1423,2.1868,2.2357,2.2749,2.3058,2.3377,2.3747,2.4172,2.4595,2.4978,2.5398,2.5974,2.6765,2.7931,2.9217,2.9928,3.0032,2.9792,2.9335,2.8755,2.8108,2.746,2.6865,2.634,2.5902,2.5571,2.5378,2.5323,2.539,2.5558,2.5823,2.6346,2.7508,2.9609,3.2056,9.2,70.5,89.5,89.2,N,N,N,N
14R1,1.9952,1.9842,1.9903,2.018,2.0591,2.1045,2.1404,2.1686,2.1981,2.2331,2.2739,2.3149,2.3525,2.3929,2.4465,2.518,2.6223,2.7355,2.7956,2.8013,2.7766,2.7339,2.6817,2.625,2.5689,2.518,2.4736,2.4366,2.4088,2.393,2.3891,2.3961,2.412,2.4364,2.4835,2.5889,2.7787,2.9988,10.8,69.1,89.5,88.1,N,N,N,N
15R1,1.9919,1.995,2.0095,2.0408,2.0838,2.1308,2.1684,2.1979,2.2281,2.263,2.3029,2.3429,2.3797,2.4198,2.4736,2.5459,2.6522,2.7684,2.8331,2.8444,2.8248,2.7856,2.7348,2.6778,2.6203,2.5674,2.5207,2.4816,2.4519,2.4346,2.4295,2.4351,2.4491,2.4711,2.5157,2.6188,2.8076,3.028,9,69.8,89.4,89.3,N,N,N,N
85P7A,1.831,1.8028,1.7853,1.7912,1.8148,1.8452,1.8649,1.8767,1.8928,1.9187,1.9544,1.9913,2.0266,2.0718,2.141,2.2406,2.3918,2.5621,2.6571,2.6725,2.6447,2.5903,2.5205,2.442,2.3635,2.2921,2.2311,2.1837,2.1538,2.1462,2.1607,2.1949,2.2443,2.3066,2.399,2.5648,2.8314,3.1108,10.65,89.35,89.35,68.5,Y,Y,Y,Y
13R2,2.013,2.0158,2.0291,2.0607,2.1042,2.1515,2.1889,2.2178,2.2472,2.2814,2.3207,2.3601,2.3964,2.4365,2.4915,2.567,2.678,2.799,2.8649,2.8741,2.8512,2.8082,2.7541,2.694,2.6337,2.5784,2.5298,2.4892,2.4585,2.4406,2.4353,2.4415,2.4568,2.4806,2.5278,2.6362,2.8342,3.0649,8.9,70,89.3,89.3,Y,Y,Y,Y
13R4,1.9667,1.9502,1.9507,1.9746,2.013,2.0559,2.0888,2.1133,2.1392,2.1707,2.2079,2.2462,2.2822,2.3224,2.3773,2.4522,2.5617,2.6796,2.7398,2.7423,2.7133,2.666,2.6095,2.5487,2.4891,2.4356,2.3894,2.3517,2.3241,2.3093,2.3073,2.317,2.3357,2.3629,2.4132,2.5239,2.7231,2.9532,8.9,70,89.3,89.3,N,N,N,N
85P6A,1.7837,1.7549,1.7361,1.7401,1.7617,1.7904,1.8077,1.8167,1.8293,1.851,1.8818,1.9147,1.9471,1.9899,2.0591,2.1626,2.3182,2.4903,2.5826,2.5916,2.5571,2.4974,2.4247,2.3456,2.2679,2.1987,2.141,2.0973,2.0706,2.0653,2.0811,2.116,2.1653,2.2266,2.3171,2.4803,2.7454,3.0281,10.7,70.04,89.3,67.4,Y,Y,Y,Y
85P6A,1.7837,1.7549,1.7361,1.7401,1.7617,1.7904,1.8077,1.8167,1.8293,1.851,1.8818,1.9147,1.9471,1.9899,2.0591,2.1626,2.3182,2.4903,2.5826,2.5916,2.5571,2.4974,2.4247,2.3456,2.2679,2.1987,2.141,2.0973,2.0706,2.0653,2.0811,2.116,2.1653,2.2266,2.3171,2.4803,2.7454,3.0281,10.7,70.04,89.3,67.4,Y,Y,Y,Y
85P7A,1.7897,1.7542,1.7303,1.7308,1.7496,1.7758,1.7916,1.7999,1.8122,1.8338,1.8647,1.8972,1.928,1.9682,2.0351,2.1372,2.2913,2.4611,2.5539,2.5666,2.5363,2.4795,2.4075,2.3276,2.2482,2.1767,2.1167,2.0712,2.0432,2.0375,2.0537,2.0895,2.1401,2.2027,2.2945,2.4578,2.7193,2.9931,10.7,70.05,89.3,68.9,Y,Y,Y,Y
85B4A,2.17356,2.15499,2.15338,2.17549,2.21332,2.25683,2.29017,2.31552,2.34355,2.37896,2.42207,2.46599,2.50731,2.55456,2.61885,2.70467,2.83375,2.9788,3.0566,3.06315,3.03037,2.97342,2.90282,2.82464,2.74625,2.67402,2.61013,2.55716,2.51859,2.49897,2.49824,2.51484,2.54554,2.58872,2.66238,2.80997,3.06306,3.34257,10.9,69.1,89.1,CL,Y,Y,Y,Y
85B4B,2.16809,2.15778,2.16132,2.18642,2.22624,2.27151,2.30633,2.33287,2.36169,2.39752,2.44066,2.48442,2.52546,2.57242,2.63665,2.72298,2.853,2.99928,3.07895,3.08785,3.05746,3.00278,2.93421,2.8578,2.78086,2.70977,2.64662,2.59393,2.55517,2.5348,2.53297,2.54809,2.57699,2.61835,2.6899,2.83571,3.08698,3.36613,10.9,69.1,89.1,CL,Y,Y,Y,Y
11R1,2.1166,2.1214,2.1386,2.174,2.2216,2.2728,2.3144,2.3477,2.3817,2.4206,2.4649,2.5086,2.5481,2.5905,2.6472,2.7236,2.8362,2.9598,3.0303,3.0453,3.0273,2.987,2.9328,2.8704,2.8066,2.7471,2.6941,2.6494,2.615,2.5943,2.5869,2.5916,2.6055,2.6283,2.676,2.7867,2.9881,3.2234,9.2,70.5,89.1,89,Y,Y,Y,Y
P2,1.4516,1.4466,1.4406,1.4499,1.4722,1.499,1.5158,1.5244,1.5352,1.553,1.5782,1.6045,1.6299,1.6632,1.7166,1.796,1.9168,2.0485,2.121,2.1346,2.1164,2.0792,2.0314,1.9782,1.9252,1.8776,1.8374,1.8067,1.7876,1.7842,1.7966,1.8232,1.8608,1.9083,1.9798,2.1101,2.3211,2.5458,10.9,69.3,89.1,Pork,N,N,N,N
85B4A,2.1796,2.2039,2.2305,2.271,2.3229,2.3786,2.4225,2.4563,2.4908,2.5306,2.5764,2.6215,2.6629,2.7107,2.7785,2.8726,3.0137,3.1718,3.2595,3.2722,3.2441,3.1913,3.1249,3.0512,2.9772,2.9088,2.8478,2.7963,2.7567,2.7333,2.7268,2.7358,2.7579,2.7923,2.8586,3.0024,3.2558,3.5423,11.1,69,89,CL,N,N,N,N
P17,1.5601,1.5428,1.5302,1.5361,1.5578,1.5856,1.6031,1.6126,1.6253,1.6469,1.6775,1.7098,1.741,1.7815,1.8454,1.9391,2.081,2.2387,2.3255,2.3383,2.3121,2.2631,2.202,2.1349,2.0685,2.0092,1.9593,1.9213,1.8983,1.8948,1.9106,1.9439,1.9907,2.0492,2.1358,2.2895,2.5356,2.7947,11,69.2,89,Pork,N,N,N,N
85C28A,2.3739,2.3092,2.2789,2.284,2.3103,2.3447,2.3703,2.3899,2.4139,2.4466,2.488,2.531,2.5714,2.617,2.6794,2.7639,2.8901,3.029,3.0962,3.0891,3.0419,2.9712,2.8882,2.7993,2.7123,2.6336,2.5655,2.5103,2.4711,2.4525,2.454,2.4742,2.5094,2.558,2.6382,2.7947,3.0635,3.3732,11.1,69,88.9,CL,N,N,N,N
85B26A,1.9936,1.9297,1.8945,1.8937,1.9138,1.9414,1.9593,1.9706,1.9864,2.0114,2.0457,2.0823,2.1173,2.1589,2.2195,2.3045,2.432,2.5707,2.637,2.6311,2.5867,2.5201,2.442,2.3586,2.2773,2.2045,2.1426,2.0941,2.0622,2.0512,2.0613,2.0904,2.1345,2.1914,2.278,2.4362,2.6935,2.97,11.1,69.1,88.9,CL,Y,Y,Y,Y
85C22A,2.2071,2.1342,2.0997,2.1038,2.1285,2.1599,2.1837,2.202,2.2241,2.2539,2.2912,2.3297,2.3654,2.4036,2.4533,2.5184,2.614,2.7145,2.7578,2.7451,2.7012,2.6383,2.5654,2.4879,2.4122,2.3437,2.2843,2.236,2.2009,2.1829,2.1819,2.1962,2.223,2.2613,2.326,2.4551,2.6758,2.926,11.1,68.7,88.9,CL,Y,Y,Y,Y
14R1,1.9513,1.9425,1.9546,1.9813,2.0173,2.0558,2.0896,2.1213,2.1547,2.1922,2.2345,2.2769,2.3156,2.3571,2.4119,2.4858,2.5914,2.7095,2.7732,2.7767,2.7483,2.7018,2.6465,2.5873,2.5294,2.4767,2.4309,2.3933,2.3663,2.3514,2.3488,2.3573,2.3751,2.4022,2.4546,2.5694,2.7703,2.9893,10.8,69.1,88.8,CL,N,N,N,N
14R2,1.9656,1.9639,1.9795,2.0072,2.0436,2.0825,2.1165,2.1482,2.1814,2.2185,2.2603,2.3019,2.3396,2.3807,2.4365,2.5134,2.6248,2.7502,2.8193,2.8257,2.7985,2.7517,2.6945,2.6324,2.5711,2.515,2.466,2.4258,2.3967,2.3809,2.378,2.3873,2.4065,2.4355,2.4914,2.6133,2.8249,3.0554,10.8,69.1,88.8,CL,Y,Y,Y,Y
85B16A,2.1606,2.0954,2.0616,2.0629,2.0859,2.1168,2.1384,2.1533,2.1729,2.2019,2.2403,2.2808,2.319,2.3632,2.4263,2.5141,2.6465,2.7926,2.8655,2.8626,2.8184,2.7494,2.6667,2.5769,2.4884,2.4082,2.3393,2.2844,2.2472,2.2326,2.2403,2.2682,2.3122,2.3695,2.4582,2.6215,2.8899,3.1776,11.3,68.9,88.8,CL,N,N,N,N
B14,2.1027,2.0259,1.9848,1.9817,2.0026,2.0324,2.0526,2.066,2.0837,2.1104,2.1462,2.1855,2.2245,2.2714,2.3383,2.4309,2.567,2.715,2.7833,2.7695,2.7132,2.6336,2.5433,2.4488,2.3577,2.2767,2.2085,2.1552,2.1199,2.1067,2.1157,2.1446,2.1892,2.2468,2.3346,2.4974,2.7674,3.0636,11.2,68.9,88.8,CL,Y,Y,Y,Y
85B19A,2.1655,2.0996,2.0651,2.0668,2.09,2.1203,2.141,2.1549,2.1734,2.2012,2.2381,2.277,2.3135,2.3556,2.4159,2.5003,2.6274,2.7655,2.8314,2.8249,2.7795,2.7113,2.6311,2.5453,2.4615,2.386,2.3214,2.27,2.235,2.2207,2.2273,2.2529,2.2935,2.3472,2.4314,2.5893,2.8501,3.1321,11.3,68.8,88.7,CL,Y,Y,Y,Y
P8,1.4733,1.4581,1.4465,1.4523,1.4728,1.4987,1.515,1.5235,1.5351,1.5543,1.5816,1.6105,1.6387,1.6752,1.7325,1.8166,1.944,2.0842,2.1616,2.1751,2.1543,2.1127,2.0597,2.0008,1.9421,1.8894,1.845,1.8113,1.791,1.788,1.8023,1.8321,1.8735,1.9251,2.0014,2.1389,2.3609,2.5984,11.3,69,88.7,Pork,N,N,N,N
85B4A,2.1647,2.1076,2.0795,2.0847,2.1103,2.1436,2.1675,2.1846,2.2058,2.2358,2.2747,2.3157,2.3553,2.4015,2.4666,2.5566,2.6918,2.8411,2.9175,2.918,2.8768,2.8101,2.7293,2.6409,2.5531,2.4732,2.4044,2.3493,2.3116,2.2963,2.303,2.3294,2.3711,2.4256,2.5102,2.6706,2.9392,3.2365,11.5,68.7,88.6,CL,N,N,N,N
